T1,T2,T3,R1,R2,R3
-0.126055,-0.0585675,0,-1.36424,-1.41538,0
-0.126055,-0.0585638,0,-1.36391,-1.415,0
-0.126056,-0.0585601,0,-1.36359,-1.41461,0
-0.126059,-0.0585528,0,-1.36328,-1.41422,0
-0.126063,-0.0585456,0,-1.36298,-1.41382,0
-0.126063,-0.0585436,0,-1.36251,-1.41364,0
-0.126063,-0.0585416,0,-1.36205,-1.41345,0
-0.126025,-0.0585281,0,-1.36159,-1.41325,0
-0.125988,-0.0585146,0,-1.36114,-1.41305,0
-0.12598,-0.0585097,0,-1.36093,-1.41259,0
-0.125972,-0.0585048,0,-1.36073,-1.41214,0
-0.125966,-0.058499,0,-1.36046,-1.41171,0
-0.125959,-0.0584932,0,-1.36019,-1.41129,0
-0.12593,-0.0584884,0,-1.3597,-1.41135,0
-0.1259,-0.0584836,0,-1.3592,-1.41141,0
-0.125894,-0.0584785,0,-1.35897,-1.41096,0
-0.125888,-0.0584735,0,-1.35874,-1.41052,0
-0.125886,-0.0584712,0,-1.3586,-1.41004,0
-0.125884,-0.0584688,0,-1.35846,-1.40956,0
-0.125872,-0.0584668,0,-1.3583,-1.40909,0
-0.125859,-0.0584647,0,-1.35814,-1.40861,0
-0.125848,-0.0584605,0,-1.35803,-1.40813,0
-0.125837,-0.0584564,0,-1.35792,-1.40764,0
-0.125827,-0.0584538,0,-1.35748,-1.40741,0
-0.125816,-0.0584513,0,-1.35704,-1.40717,0
-0.125807,-0.0584502,0,-1.35663,-1.40689,0
-0.125798,-0.0584491,0,-1.35622,-1.40661,0
-0.1258,-0.0584439,0,-1.35581,-1.40631,0
-0.125802,-0.0584386,0,-1.35541,-1.40601,0
-0.125788,-0.0584316,0,-1.35495,-1.40582,0
-0.125774,-0.0584246,0,-1.35449,-1.40563,0
-0.125745,-0.0584158,0,-1.35454,-1.40513,0
-0.125716,-0.058407,0,-1.35459,-1.40464,0
-0.12571,-0.058407,0,-1.3543,-1.40423,0
-0.125705,-0.0584071,0,-1.35401,-1.40382,0
-0.125704,-0.0584064,0,-1.35372,-1.40342,0
-0.125703,-0.0584057,0,-1.35343,-1.40301,0
-0.1257,-0.0583992,0,-1.35323,-1.40255,0
-0.125698,-0.0583927,0,-1.35303,-1.40209,0
-0.125701,-0.0583919,0,-1.35276,-1.40167,0
-0.125703,-0.0583912,0,-1.3525,-1.40124,0
-0.125674,-0.0583864,0,-1.352,-1.40131,0
-0.125644,-0.0583816,0,-1.35151,-1.40137,0
-0.125632,-0.0583794,0,-1.35128,-1.40093,0
-0.125621,-0.0583771,0,-1.35104,-1.40049,0
-0.125601,-0.0583699,0,-1.35065,-1.40018,0
-0.125581,-0.0583626,0,-1.35025,-1.39988,0
-0.125575,-0.0583587,0,-1.34987,-1.39956,0
-0.12557,-0.0583548,0,-1.34948,-1.39924,0
-0.125555,-0.0583529,0,-1.34908,-1.39894,0
-0.12554,-0.0583509,0,-1.34869,-1.39864,0
-0.12553,-0.0583466,0,-1.34823,-1.39844,0
-0.125521,-0.0583423,0,-1.34777,-1.39824,0
-0.125454,-0.0583072,0,-1.34733,-1.39847,0
-0.125387,-0.0582721,0,-1.34689,-1.3987,0
-0.125358,-0.0582674,0,-1.34639,-1.39876,0
-0.125328,-0.0582626,0,-1.3459,-1.39883,0
-0.125306,-0.058258,0,-1.34542,-1.39869,0
-0.125283,-0.0582534,0,-1.34494,-1.39855,0
-0.125288,-0.0582456,0,-1.34444,-1.39861,0
-0.125292,-0.0582377,0,-1.34395,-1.39868,0
-0.125274,-0.0582353,0,-1.34347,-1.39882,0
-0.125257,-0.058233,0,-1.34299,-1.39897,0
-0.125254,-0.0582274,0,-1.34257,-1.3987,0
-0.125252,-0.0582219,0,-1.34215,-1.39843,0
-0.125223,-0.0582172,0,-1.34165,-1.39849,0
-0.125193,-0.0582125,0,-1.34116,-1.39856,0
-0.125171,-0.0582123,0,-1.34068,-1.39844,0
-0.12515,-0.0582121,0,-1.34019,-1.39832,0
-0.125135,-0.058204,0,-1.33976,-1.39857,0
-0.125121,-0.0581959,0,-1.33932,-1.39882,0
-0.125121,-0.0581847,0,-1.33895,-1.39914,0
-0.125121,-0.0581734,0,-1.33857,-1.39947,0
-0.125118,-0.0581712,0,-1.33807,-1.39942,0
-0.125115,-0.058169,0,-1.33757,-1.39938,0
-0.125085,-0.0581643,0,-1.33708,-1.39945,0
-0.125056,-0.0581596,0,-1.33658,-1.39952,0
-0.125057,-0.0581547,0,-1.3361,-1.39965,0
-0.125058,-0.0581497,0,-1.33562,-1.39979,0
-0.12505,-0.058141,0,-1.33518,-1.40003,0
-0.125042,-0.0581323,0,-1.33475,-1.40027,0
-0.125021,-0.0581252,0,-1.33425,-1.40026,0
-0.125,-0.0581181,0,-1.33375,-1.40025,0
-0.124971,-0.0581134,0,-1.33325,-1.40032,0
-0.124941,-0.0581087,0,-1.33276,-1.40038,0
-0.124932,-0.0581079,0,-1.33226,-1.40033,0
-0.124923,-0.0581071,0,-1.33177,-1.40027,0
-0.124905,-0.0581074,0,-1.3313,-1.40044,0
-0.124887,-0.0581077,0,-1.33083,-1.40061,0
-0.124873,-0.0581071,0,-1.33047,-1.40096,0
-0.124859,-0.0581065,0,-1.33012,-1.40132,0
-0.12484,-0.0580957,0,-1.32964,-1.40118,0
-0.124821,-0.0580849,0,-1.32916,-1.40105,0
-0.124803,-0.0580794,0,-1.32871,-1.40126,0
-0.124785,-0.0580739,0,-1.32826,-1.40147,0
-0.124755,-0.0580692,0,-1.32776,-1.40154,0
-0.124725,-0.0580645,0,-1.32727,-1.40161,0
-0.124713,-0.0580573,0,-1.32677,-1.40161,0
-0.124701,-0.0580502,0,-1.32627,-1.40161,0
-0.124688,-0.0580463,0,-1.32578,-1.40151,0
-0.124674,-0.0580424,0,-1.32529,-1.40141,0
-0.124675,-0.0580418,0,-1.32481,-1.40155,0
-0.124677,-0.0580412,0,-1.32434,-1.4017,0
-0.124678,-0.0580411,0,-1.32384,-1.40169,0
-0.12468,-0.0580409,0,-1.32334,-1.40169,0
-0.124673,-0.0580355,0,-1.32285,-1.40156,0
-0.124667,-0.0580301,0,-1.32237,-1.40144,0
-0.124657,-0.0580263,0,-1.32189,-1.40158,0
-0.124647,-0.0580224,0,-1.32141,-1.40172,0
-0.124641,-0.058015,0,-1.32091,-1.40169,0
-0.124635,-0.0580076,0,-1.32041,-1.40165,0
-0.124605,-0.0580029,0,-1.31992,-1.40172,0
-0.124575,-0.0579981,0,-1.31942,-1.40179,0
-0.124569,-0.0579934,0,-1.31894,-1.40191,0
-0.124564,-0.0579886,0,-1.31846,-1.40204,0
-0.124555,-0.0579845,0,-1.31804,-1.40231,0
-0.124547,-0.0579804,0,-1.31762,-1.40258,0
-0.124546,-0.0579749,0,-1.31712,-1.40252,0
-0.124544,-0.0579694,0,-1.31662,-1.40246,0
-0.124514,-0.0579647,0,-1.31613,-1.40252,0
-0.124484,-0.05796,0,-1.31563,-1.40259,0
-0.124478,-0.0579553,0,-1.31517,-1.40278,0
-0.124471,-0.0579507,0,-1.31471,-1.40296,0
-0.1244,-0.057943,0,-1.31433,-1.40328,0
-0.124329,-0.0579353,0,-1.31395,-1.4036,0
-0.124312,-0.0579303,0,-1.31346,-1.40368,0
-0.124296,-0.0579253,0,-1.31296,-1.40375,0
-0.124267,-0.0579276,0,-1.31253,-1.404,0
-0.124238,-0.0579299,0,-1.31209,-1.40424,0
-0.124218,-0.0579129,0,-1.31163,-1.40444,0
-0.124198,-0.0578959,0,-1.31117,-1.40463,0
-0.124199,-0.0578936,0,-1.31073,-1.40487,0
-0.124199,-0.0578912,0,-1.31029,-1.4051,0
-0.124169,-0.0578865,0,-1.3098,-1.40517,0
-0.124139,-0.0578818,0,-1.3093,-1.40524,0
-0.124136,-0.0578763,0,-1.30884,-1.40541,0
-0.124133,-0.0578707,0,-1.30837,-1.40559,0
-0.12413,-0.0578668,0,-1.30787,-1.40563,0
-0.124127,-0.0578629,0,-1.30737,-1.40566,0
-0.124122,-0.0578579,0,-1.30688,-1.40572,0
-0.124117,-0.0578529,0,-1.30638,-1.40579,0
-0.124099,-0.0578486,0,-1.30588,-1.40586,0
-0.124082,-0.0578442,0,-1.30539,-1.40593,0
-0.124052,-0.0578395,0,-1.3049,-1.406,0
-0.124021,-0.0578348,0,-1.3044,-1.40606,0
-0.124011,-0.057828,0,-1.30392,-1.40619,0
-0.124,-0.0578213,0,-1.30343,-1.40632,0
-0.12397,-0.0578166,0,-1.30294,-1.40638,0
-0.123939,-0.0578119,0,-1.30244,-1.40645,0
-0.123928,-0.0578073,0,-1.30198,-1.40663,0
-0.123917,-0.0578028,0,-1.30152,-1.40682,0
-0.123886,-0.0577981,0,-1.30102,-1.40689,0
-0.123855,-0.0577934,0,-1.30053,-1.40695,0
-0.123905,-0.0577444,0,-1.30034,-1.40741,0
-0.123954,-0.0576953,0,-1.30015,-1.40787,0
-0.12394,-0.0576829,0,-1.29965,-1.40787,0
-0.123927,-0.0576704,0,-1.29915,-1.40787,0
-0.123896,-0.0576658,0,-1.29865,-1.40793,0
-0.123865,-0.0576612,0,-1.29816,-1.408,0
-0.123853,-0.0576579,0,-1.29767,-1.40809,0
-0.123841,-0.0576546,0,-1.29718,-1.40818,0
-0.12384,-0.0576472,0,-1.29668,-1.40823,0
-0.123838,-0.0576398,0,-1.29618,-1.40827,0
-0.123807,-0.0576352,0,-1.29569,-1.40834,0
-0.123776,-0.0576306,0,-1.29519,-1.4084,0
-0.123766,-0.0576195,0,-1.29471,-1.40854,0
-0.123755,-0.0576084,0,-1.29423,-1.40867,0
-0.123724,-0.0576038,0,-1.29373,-1.40874,0
-0.123694,-0.0575992,0,-1.29324,-1.40881,0
-0.123679,-0.057595,0,-1.29276,-1.40894,0
-0.123665,-0.0575908,0,-1.29228,-1.40908,0
-0.123657,-0.0575743,0,-1.29183,-1.4093,0
-0.12365,-0.0575577,0,-1.29139,-1.40953,0
-0.123653,-0.0575582,0,-1.2909,-1.40965,0
-0.123656,-0.0575587,0,-1.29041,-1.40976,0
-0.123645,-0.0575535,0,-1.28992,-1.40986,0
-0.123634,-0.0575483,0,-1.28943,-1.40996,0
-0.123635,-0.0575438,0,-1.28896,-1.41011,0
-0.123637,-0.0575393,0,-1.28848,-1.41027,0
-0.123618,-0.0575319,0,-1.28803,-1.41049,0
-0.123599,-0.0575244,0,-1.28759,-1.41071,0
-0.123573,-0.057515,0,-1.28709,-1.41069,0
-0.123547,-0.0575056,0,-1.28659,-1.41066,0
-0.123521,-0.0575019,0,-1.28613,-1.41087,0
-0.123495,-0.0574981,0,-1.28568,-1.41108,0
-0.123457,-0.057477,0,-1.28521,-1.41123,0
-0.123419,-0.0574559,0,-1.28473,-1.41138,0
-0.123408,-0.0574541,0,-1.28424,-1.41146,0
-0.123397,-0.0574523,0,-1.28374,-1.41154,0
-0.123378,-0.057444,0,-1.28326,-1.41167,0
-0.123359,-0.0574357,0,-1.28278,-1.4118,0
-0.123353,-0.0574348,0,-1.2823,-1.41194,0
-0.123348,-0.057434,0,-1.28182,-1.41208,0
-0.123351,-0.0574299,0,-1.28132,-1.41212,0
-0.123354,-0.0574258,0,-1.28082,-1.41216,0
-0.123313,-0.0574118,0,-1.28034,-1.41228,0
-0.123271,-0.0573978,0,-1.27986,-1.4124,0
-0.123214,-0.0573687,0,-1.27955,-1.41279,0
-0.123156,-0.0573395,0,-1.27924,-1.41318,0
-0.123142,-0.0573326,0,-1.27882,-1.41344,0
-0.123128,-0.0573257,0,-1.27839,-1.4137,0
-0.123104,-0.057321,0,-1.2779,-1.41382,0
-0.12308,-0.0573163,0,-1.27742,-1.41395,0
-0.123077,-0.0573141,0,-1.27705,-1.41429,0
-0.123074,-0.057312,0,-1.27669,-1.41463,0
-0.123052,-0.0572985,0,-1.27628,-1.41492,0
-0.123029,-0.057285,0,-1.27588,-1.41521,0
-0.122924,-0.0572301,0,-1.27547,-1.41547,0
-0.122819,-0.0571753,0,-1.27506,-1.41574,0
-0.122804,-0.0571733,0,-1.27458,-1.41588,0
-0.122788,-0.0571713,0,-1.2741,-1.41603,0
-0.122763,-0.0571667,0,-1.27363,-1.41619,0
-0.122739,-0.0571622,0,-1.27316,-1.41635,0
-0.122714,-0.0571463,0,-1.27266,-1.41638,0
-0.122689,-0.0571304,0,-1.27216,-1.41642,0
-0.122657,-0.057126,0,-1.27167,-1.41648,0
-0.122626,-0.0571216,0,-1.27117,-1.41655,0
-0.122614,-0.0571171,0,-1.27068,-1.41666,0
-0.122601,-0.0571126,0,-1.2702,-1.41677,0
-0.12257,-0.0571082,0,-1.2697,-1.41683,0
-0.122539,-0.0571038,0,-1.26921,-1.41689,0
-0.122523,-0.0571018,0,-1.26875,-1.4171,0
-0.122507,-0.0570999,0,-1.2683,-1.41732,0
-0.122482,-0.0570858,0,-1.26784,-1.4175,0
-0.122457,-0.0570718,0,-1.26737,-1.41768,0
-0.122464,-0.0570577,0,-1.26712,-1.41811,0
-0.122471,-0.0570437,0,-1.26688,-1.41855,0
-0.122465,-0.0570376,0,-1.2664,-1.41871,0
-0.122459,-0.0570315,0,-1.26593,-1.41888,0
-0.122463,-0.0570247,0,-1.26548,-1.41909,0
-0.122466,-0.0570179,0,-1.26503,-1.4193,0
-0.122464,-0.057016,0,-1.26454,-1.41942,0
-0.122462,-0.0570141,0,-1.26405,-1.41953,0
-0.122437,-0.0570145,0,-1.26361,-1.41976,0
-0.122413,-0.0570149,0,-1.26316,-1.41998,0
-0.122381,-0.0570105,0,-1.26266,-1.42004,0
-0.12235,-0.0570062,0,-1.26217,-1.4201,0
-0.122316,-0.0569868,0,-1.26183,-1.42046,0
-0.122282,-0.0569674,0,-1.26149,-1.42083,0
-0.12224,-0.0569445,0,-1.26106,-1.42108,0
-0.122198,-0.0569215,0,-1.26063,-1.42133,0
-0.122185,-0.0569145,0,-1.26016,-1.42149,0
-0.122171,-0.0569074,0,-1.25968,-1.42165,0
-0.12215,-0.0569022,0,-1.25931,-1.42198,0
-0.122129,-0.056897,0,-1.25894,-1.42232,0
-0.122127,-0.0568965,0,-1.25845,-1.42241,0
-0.122126,-0.0568961,0,-1.25796,-1.4225,0
-0.122123,-0.0568955,0,-1.2575,-1.4227,0
-0.122121,-0.0568949,0,-1.25704,-1.4229,0
-0.122108,-0.0568912,0,-1.25661,-1.42315,0
-0.122095,-0.0568875,0,-1.25618,-1.42339,0
-0.122063,-0.0568831,0,-1.25568,-1.42345,0
-0.122032,-0.0568788,0,-1.25518,-1.42351,0
-0.122015,-0.0568692,0,-1.25471,-1.42365,0
-0.121997,-0.0568595,0,-1.25423,-1.4238,0
-0.121987,-0.0568575,0,-1.25374,-1.42392,0
-0.121976,-0.0568555,0,-1.25326,-1.42404,0
-0.121945,-0.0568502,0,-1.25293,-1.42441,0
-0.121914,-0.056845,0,-1.2526,-1.42479,0
-0.121902,-0.0568354,0,-1.2522,-1.42509,0
-0.12189,-0.0568258,0,-1.25181,-1.42539,0
-0.121858,-0.0568216,0,-1.25131,-1.42545,0
-0.121827,-0.0568173,0,-1.25081,-1.4255,0
-0.121807,-0.0568108,0,-1.25037,-1.42573,0
-0.121788,-0.0568043,0,-1.24992,-1.42596,0
-0.121756,-0.0568001,0,-1.24943,-1.42602,0
-0.121724,-0.0567958,0,-1.24893,-1.42607,0
-0.121726,-0.0567842,0,-1.24856,-1.4264,0
-0.121728,-0.0567725,0,-1.24819,-1.42674,0
-0.121731,-0.0567698,0,-1.24774,-1.42696,0
-0.121734,-0.056767,0,-1.24729,-1.42718,0
-0.121717,-0.0567582,0,-1.24679,-1.42722,0
-0.121699,-0.0567495,0,-1.24629,-1.42727,0
-0.121734,-0.0566576,0,-1.24597,-1.42764,0
-0.121769,-0.0565657,0,-1.24565,-1.42801,0
-0.121743,-0.0565653,0,-1.24524,-1.42829,0
-0.121718,-0.0565649,0,-1.24483,-1.42858,0
-0.121715,-0.056552,0,-1.24438,-1.4288,0
-0.121713,-0.0565392,0,-1.24394,-1.42903,0
-0.121681,-0.0565351,0,-1.24344,-1.42908,0
-0.121649,-0.056531,0,-1.24295,-1.42914,0
-0.121653,-0.0565306,0,-1.24258,-1.42948,0
-0.121657,-0.0565303,0,-1.24222,-1.42982,0
-0.121625,-0.0565262,0,-1.24172,-1.42987,0
-0.121593,-0.0565221,0,-1.24122,-1.42993,0
-0.121595,-0.0565132,0,-1.24076,-1.43012,0
-0.121596,-0.0565043,0,-1.2403,-1.43032,0
-0.121588,-0.056496,0,-1.2399,-1.43061,0
-0.12158,-0.0564876,0,-1.2395,-1.43091,0
-0.121567,-0.0564837,0,-1.23901,-1.43102,0
-0.121554,-0.0564799,0,-1.23853,-1.43113,0
-0.121524,-0.0564686,0,-1.2382,-1.43152,0
-0.121494,-0.0564573,0,-1.23788,-1.4319,0
-0.121489,-0.0564317,0,-1.23738,-1.43193,0
-0.121484,-0.0564061,0,-1.23689,-1.43197,0
-0.121486,-0.0564028,0,-1.23642,-1.43214,0
-0.121487,-0.0563995,0,-1.23595,-1.43232,0
-0.121396,-0.0564011,0,-1.23576,-1.43277,0
-0.121305,-0.0564027,0,-1.23557,-1.43323,0
-0.121287,-0.0564027,0,-1.23519,-1.43354,0
-0.121268,-0.0564028,0,-1.2348,-1.43386,0
-0.121226,-0.0563765,0,-1.2346,-1.43432,0
-0.121185,-0.0563502,0,-1.2344,-1.43477,0
-0.121158,-0.0563504,0,-1.23413,-1.43519,0
-0.121131,-0.0563507,0,-1.23385,-1.43561,0
-0.121046,-0.0563415,0,-1.23337,-1.43569,0
-0.120962,-0.0563323,0,-1.23288,-1.43577,0
-0.120948,-0.0563298,0,-1.2324,-1.43591,0
-0.120934,-0.0563274,0,-1.23192,-1.43605,0
-0.120903,-0.0563233,0,-1.23142,-1.4361,0
-0.120871,-0.0563193,0,-1.23093,-1.43615,0
-0.120859,-0.0563138,0,-1.23043,-1.43621,0
-0.120848,-0.0563083,0,-1.22994,-1.43627,0
-0.12083,-0.0563036,0,-1.22944,-1.43636,0
-0.120813,-0.0562989,0,-1.22895,-1.43645,0
-0.120799,-0.0562979,0,-1.22846,-1.43653,0
-0.120785,-0.0562969,0,-1.22797,-1.4366,0
-0.120753,-0.0562929,0,-1.22747,-1.43665,0
-0.120721,-0.0562889,0,-1.22697,-1.4367,0
-0.120689,-0.0562849,0,-1.22648,-1.43675,0
-0.120657,-0.0562809,0,-1.22598,-1.4368,0
-0.120613,-0.0562693,0,-1.22574,-1.43724,0
-0.12057,-0.0562578,0,-1.2255,-1.43767,0
-0.120563,-0.0562502,0,-1.22505,-1.43789,0
-0.120557,-0.0562426,0,-1.2246,-1.4381,0
-0.120415,-0.0562393,0,-1.22416,-1.4383,0
-0.120272,-0.0562361,0,-1.22373,-1.4385,0
-0.120277,-0.0562361,0,-1.22326,-1.43867,0
-0.120281,-0.0562361,0,-1.22279,-1.43883,0
-0.120274,-0.0562242,0,-1.22242,-1.43917,0
-0.120268,-0.0562122,0,-1.22205,-1.43951,0
-0.12025,-0.0562103,0,-1.22162,-1.43977,0
-0.120233,-0.0562084,0,-1.22119,-1.44003,0
-0.120225,-0.0561852,0,-1.22081,-1.44034,0
-0.120218,-0.056162,0,-1.22042,-1.44066,0
-0.120215,-0.0561542,0,-1.21993,-1.44078,0
-0.120212,-0.0561464,0,-1.21945,-1.44089,0
-0.120199,-0.0561366,0,-1.21897,-1.44106,0
-0.120185,-0.0561267,0,-1.2185,-1.44122,0
-0.120153,-0.0561227,0,-1.218,-1.44126,0
-0.120121,-0.0561188,0,-1.21751,-1.44131,0
-0.120082,-0.0560997,0,-1.21701,-1.44138,0
-0.120043,-0.0560806,0,-1.21652,-1.44146,0
-0.120029,-0.056072,0,-1.21605,-1.44161,0
-0.120016,-0.0560635,0,-1.21557,-1.44177,0
-0.119984,-0.0560596,0,-1.21508,-1.44182,0
-0.119952,-0.0560557,0,-1.21458,-1.44186,0
-0.119956,-0.0560539,0,-1.21409,-1.44196,0
-0.119961,-0.0560522,0,-1.2136,-1.44206,0
-0.11992,-0.0560398,0,-1.2131,-1.442,0
-0.11988,-0.0560274,0,-1.21261,-1.44194,0
-0.119854,-0.0560157,0,-1.21242,-1.4424,0
-0.119828,-0.056004,0,-1.21223,-1.44287,0
-0.119796,-0.0560001,0,-1.21174,-1.44291,0
-0.119764,-0.0559963,0,-1.21124,-1.44296,0
-0.119714,-0.0559661,0,-1.21075,-1.443,0
-0.119664,-0.055936,0,-1.21025,-1.44304,0
-0.119663,-0.0559352,0,-1.20986,-1.44335,0
-0.119662,-0.0559343,0,-1.20947,-1.44366,0
-0.119657,-0.0559323,0,-1.20897,-1.44369,0
-0.119651,-0.0559303,0,-1.20847,-1.44371,0
-0.119648,-0.0559243,0,-1.20798,-1.44382,0
-0.119645,-0.0559183,0,-1.2075,-1.44394,0
-0.119648,-0.0559138,0,-1.20701,-1.44403,0
-0.11965,-0.0559094,0,-1.20651,-1.44412,0
-0.119618,-0.0559056,0,-1.20602,-1.44417,0
-0.119586,-0.0559018,0,-1.20552,-1.44421,0
-0.119589,-0.0558994,0,-1.20506,-1.44442,0
-0.119593,-0.055897,0,-1.20461,-1.44462,0
-0.119579,-0.0558898,0,-1.2044,-1.44508,0
-0.119566,-0.0558826,0,-1.20419,-1.44553,0
-0.119563,-0.0558821,0,-1.20369,-1.44558,0
-0.11956,-0.0558816,0,-1.20319,-1.44562,0
-0.119555,-0.0558712,0,-1.20276,-1.44587,0
-0.119551,-0.0558607,0,-1.20233,-1.44613,0
-0.11955,-0.0558594,0,-1.20186,-1.4463,0
-0.119549,-0.0558581,0,-1.20139,-1.44647,0
-0.11954,-0.0558539,0,-1.20092,-1.44664,0
-0.119532,-0.0558497,0,-1.20045,-1.44681,0
-0.119499,-0.0558458,0,-1.19995,-1.44685,0
-0.119467,-0.055842,0,-1.19946,-1.4469,0
-0.119484,-0.0558367,0,-1.19924,-1.44735,0
-0.119501,-0.0558314,0,-1.19903,-1.4478,0
-0.119505,-0.0558307,0,-1.19855,-1.44796,0
-0.119508,-0.05583,0,-1.19808,-1.44811,0
-0.119509,-0.0558293,0,-1.19758,-1.44811,0
-0.119509,-0.0558287,0,-1.19708,-1.44811,0
-0.119477,-0.0558248,0,-1.19658,-1.44815,0
-0.119444,-0.055821,0,-1.19608,-1.44819,0
-0.119428,-0.0558179,0,-1.1956,-1.44832,0
-0.119413,-0.0558148,0,-1.19512,-1.44845,0
-0.11938,-0.0558109,0,-1.19462,-1.44849,0
-0.119348,-0.0558071,0,-1.19412,-1.44853,0
-0.11935,-0.0558007,0,-1.1938,-1.44891,0
-0.119352,-0.0557943,0,-1.19347,-1.44928,0
-0.119335,-0.0557808,0,-1.19297,-1.44933,0
-0.119317,-0.0557673,0,-1.19247,-1.44938,0
-0.119312,-0.0557675,0,-1.19201,-1.44956,0
-0.119308,-0.0557677,0,-1.19154,-1.44973,0
-0.119284,-0.0557644,0,-1.19105,-1.44983,0
-0.11926,-0.0557612,0,-1.19056,-1.44992,0
-0.119264,-0.0557616,0,-1.1902,-1.45027,0
-0.119268,-0.055762,0,-1.18983,-1.45062,0
-0.119199,-0.0557151,0,-1.18935,-1.45069,0
-0.119129,-0.0556682,0,-1.18886,-1.45077,0
-0.119114,-0.0556548,0,-1.18849,-1.4511,0
-0.119099,-0.0556413,0,-1.18811,-1.45143,0
-0.119067,-0.0556376,0,-1.18762,-1.45147,0
-0.119034,-0.0556339,0,-1.18712,-1.45151,0
-0.119036,-0.0556308,0,-1.18664,-1.45167,0
-0.119038,-0.0556276,0,-1.18617,-1.45183,0
-0.119043,-0.0556224,0,-1.18576,-1.45212,0
-0.119047,-0.0556172,0,-1.18535,-1.45241,0
-0.119034,-0.0556149,0,-1.18488,-1.45258,0
-0.11902,-0.0556127,0,-1.18441,-1.45275,0
-0.119037,-0.0555911,0,-1.18392,-1.4528,0
-0.119054,-0.0555696,0,-1.18342,-1.45284,0
-0.119047,-0.0555683,0,-1.18293,-1.45294,0
-0.11904,-0.0555669,0,-1.18244,-1.45303,0
-0.119007,-0.0555632,0,-1.18194,-1.45307,0
-0.118974,-0.0555596,0,-1.18144,-1.45311,0
-0.118943,-0.0555413,0,-1.18095,-1.45317,0
-0.118912,-0.0555229,0,-1.18045,-1.45324,0
-0.118909,-0.0555121,0,-1.18013,-1.45362,0
-0.118907,-0.0555013,0,-1.17981,-1.45401,0
-0.118873,-0.0554976,0,-1.17932,-1.45404,0
-0.11884,-0.055494,0,-1.17882,-1.45408,0
-0.118831,-0.0554878,0,-1.1784,-1.45436,0
-0.118821,-0.0554817,0,-1.17799,-1.45464,0
-0.118814,-0.0554796,0,-1.17749,-1.45472,0
-0.118808,-0.0554776,0,-1.177,-1.4548,0
-0.118798,-0.0554715,0,-1.17652,-1.45494,0
-0.118788,-0.0554653,0,-1.17604,-1.45509,0
-0.118782,-0.0554601,0,-1.17555,-1.45518,0
-0.118777,-0.0554548,0,-1.17506,-1.45527,0
-0.118744,-0.0554511,0,-1.17456,-1.45531,0
-0.11871,-0.0554475,0,-1.17407,-1.45534,0
-0.11871,-0.0554295,0,-1.17357,-1.4553,0
-0.118709,-0.0554116,0,-1.17307,-1.45527,0
-0.118698,-0.0554092,0,-1.17258,-1.45538,0
-0.118687,-0.0554068,0,-1.1721,-1.45549,0
-0.118681,-0.0554004,0,-1.1716,-1.45555,0
-0.118675,-0.055394,0,-1.1711,-1.45561,0
-0.118641,-0.0553904,0,-1.17061,-1.45564,0
-0.118608,-0.0553868,0,-1.17011,-1.45568,0
-0.118598,-0.0553821,0,-1.16961,-1.45572,0
-0.118588,-0.0553775,0,-1.16911,-1.45576,0
-0.11859,-0.0553731,0,-1.16861,-1.45577,0
-0.118592,-0.0553688,0,-1.16811,-1.45578,0
-0.118579,-0.055366,0,-1.16761,-1.45578,0
-0.118565,-0.0553633,0,-1.16711,-1.45577,0
-0.118568,-0.0553509,0,-1.16661,-1.45578,0
-0.11857,-0.0553385,0,-1.16611,-1.4558,0
-0.118537,-0.0553349,0,-1.16562,-1.45583,0
-0.118503,-0.0553313,0,-1.16512,-1.45587,0
-0.118506,-0.0553313,0,-1.16474,-1.45619,0
-0.11851,-0.0553312,0,-1.16436,-1.45652,0
-0.118501,-0.055328,0,-1.16387,-1.45665,0
-0.118493,-0.0553249,0,-1.16339,-1.45677,0
-0.118479,-0.0553154,0,-1.1629,-1.45689,0
-0.118465,-0.0553059,0,-1.16242,-1.45702,0
-0.11847,-0.0553008,0,-1.16192,-1.45706,0
-0.118475,-0.0552957,0,-1.16142,-1.45711,0
-0.118477,-0.0552951,0,-1.16093,-1.45721,0
-0.11848,-0.0552946,0,-1.16044,-1.45731,0
-0.118446,-0.055291,0,-1.15995,-1.45735,0
-0.118412,-0.0552874,0,-1.15945,-1.45738,0
-0.118398,-0.0552855,0,-1.15896,-1.4575,0
-0.118384,-0.0552835,0,-1.15848,-1.45761,0
-0.118368,-0.055278,0,-1.15803,-1.45783,0
-0.118352,-0.0552726,0,-1.15757,-1.45804,0
-0.118289,-0.0552356,0,-1.15708,-1.45798,0
-0.118226,-0.0551986,0,-1.15659,-1.45792,0
-0.118214,-0.0551933,0,-1.15629,-1.45831,0
-0.118202,-0.055188,0,-1.15599,-1.45871,0
-0.118199,-0.0551843,0,-1.15552,-1.4589,0
-0.118196,-0.0551806,0,-1.15506,-1.45908,0
-0.118198,-0.0551715,0,-1.15462,-1.45932,0
-0.1182,-0.0551624,0,-1.15418,-1.45955,0
-0.118165,-0.0551589,0,-1.15368,-1.45959,0
-0.118131,-0.0551554,0,-1.15318,-1.45962,0
-0.118097,-0.0551519,0,-1.15268,-1.45965,0
-0.118063,-0.0551484,0,-1.15219,-1.45969,0
-0.118066,-0.0551471,0,-1.1517,-1.45978,0
