T1,T2,T3,R1,R2,R3
-0.105068,-0.0478567,0,0.736835,0.634519,0
-0.105068,-0.0478554,0,0.73645,0.6342,0
-0.105068,-0.047854,0,0.736065,0.633881,0
-0.105065,-0.0478514,0,0.736271,0.633425,0
-0.105063,-0.0478488,0,0.736476,0.632969,0
-0.105058,-0.0478496,0,0.73624,0.632528,0
-0.105054,-0.0478505,0,0.736005,0.632087,0
-0.105041,-0.0478517,0,0.735819,0.631623,0
-0.105029,-0.0478529,0,0.735633,0.631159,0
-0.105018,-0.0478503,0,0.735384,0.630726,0
-0.105006,-0.0478477,0,0.735135,0.630292,0
-0.104998,-0.0478358,0,0.735217,0.629799,0
-0.10499,-0.047824,0,0.735299,0.629306,0
-0.104983,-0.0478199,0,0.7352,0.628816,0
-0.104976,-0.0478159,0,0.735101,0.628326,0
-0.104977,-0.0477992,0,0.734741,0.62798,0
-0.104978,-0.0477826,0,0.73438,0.627634,0
-0.104973,-0.0477835,0,0.734144,0.627193,0
-0.104969,-0.0477844,0,0.733908,0.626752,0
-0.10497,-0.047779,0,0.733977,0.626257,0
-0.104971,-0.0477736,0,0.734046,0.625762,0
-0.104964,-0.0477706,0,0.733566,0.625625,0
-0.104957,-0.0477676,0,0.733085,0.625487,0
-0.104947,-0.0477636,0,0.73263,0.625281,0
-0.104936,-0.0477597,0,0.732174,0.625075,0
-0.104925,-0.0477591,0,0.731917,0.624646,0
-0.104913,-0.0477586,0,0.731659,0.624218,0
-0.104907,-0.0477492,0,0.731176,0.624347,0
-0.1049,-0.0477397,0,0.730693,0.624476,0
-0.104937,-0.0477337,0,0.730198,0.624422,0
-0.104974,-0.0477276,0,0.729702,0.624369,0
-0.104972,-0.0477274,0,0.729626,0.623875,0
-0.104969,-0.0477272,0,0.729551,0.623381,0
-0.104974,-0.0477252,0,0.729506,0.622883,0
-0.104978,-0.0477231,0,0.729461,0.622385,0
-0.104973,-0.0477216,0,0.729447,0.621885,0
-0.104968,-0.0477201,0,0.729434,0.621385,0
-0.104958,-0.0477208,0,0.728963,0.621219,0
-0.104947,-0.0477216,0,0.728492,0.621052,0
-0.104949,-0.0477197,0,0.728643,0.620576,0
-0.104951,-0.0477179,0,0.728794,0.620099,0
-0.104915,-0.047694,0,0.728973,0.619634,0
-0.104878,-0.0476702,0,0.729152,0.619169,0
-0.104867,-0.0476656,0,0.728821,0.618795,0
-0.104856,-0.047661,0,0.72849,0.61842,0
-0.104859,-0.0476573,0,0.728215,0.618003,0
-0.104862,-0.0476535,0,0.727939,0.617585,0
-0.104788,-0.0476141,0,0.72823,0.617187,0
-0.104713,-0.0475746,0,0.728521,0.616789,0
-0.104708,-0.0475756,0,0.728284,0.616349,0
-0.104704,-0.0475766,0,0.728048,0.615908,0
-0.104706,-0.047572,0,0.728171,0.615423,0
-0.104707,-0.0475675,0,0.728294,0.614939,0
-0.104693,-0.0475661,0,0.72846,0.614467,0
-0.104679,-0.0475647,0,0.728626,0.613996,0
-0.104684,-0.0475655,0,0.728821,0.613536,0
-0.104688,-0.0475663,0,0.729016,0.613075,0
-0.104682,-0.047565,0,0.72871,0.61268,0
-0.104675,-0.0475636,0,0.728405,0.612284,0
-0.104685,-0.0475485,0,0.727987,0.61201,0
-0.104694,-0.0475334,0,0.727569,0.611735,0
-0.104683,-0.0475271,0,0.727286,0.611324,0
-0.104672,-0.0475208,0,0.727002,0.610912,0
-0.104672,-0.0475159,0,0.726624,0.610585,0
-0.104673,-0.0475111,0,0.726247,0.610257,0
-0.104661,-0.047511,0,0.725748,0.610229,0
-0.104648,-0.0475109,0,0.725249,0.610201,0
-0.104639,-0.0475048,0,0.724756,0.610116,0
-0.104631,-0.0474987,0,0.724263,0.610032,0
-0.104618,-0.0474928,0,0.723764,0.610054,0
-0.104605,-0.047487,0,0.723265,0.610076,0
-0.104601,-0.0474859,0,0.72277,0.61015,0
-0.104596,-0.0474848,0,0.722276,0.610223,0
-0.104593,-0.0474792,0,0.721946,0.609848,0
-0.104589,-0.0474736,0,0.721616,0.609472,0
-0.104585,-0.0474747,0,0.721381,0.609031,0
-0.10458,-0.0474758,0,0.721146,0.60859,0
-0.104567,-0.0474752,0,0.720814,0.608216,0
-0.104553,-0.0474747,0,0.720482,0.607842,0
-0.104546,-0.0474504,0,0.719988,0.60777,0
-0.10454,-0.0474261,0,0.719494,0.607698,0
-0.104531,-0.047426,0,0.719039,0.607491,0
-0.104522,-0.0474259,0,0.718584,0.607283,0
-0.104518,-0.047427,0,0.718349,0.606842,0
-0.104513,-0.0474281,0,0.718115,0.6064,0
-0.104508,-0.0474292,0,0.717881,0.605959,0
-0.104504,-0.0474304,0,0.717646,0.605517,0
-0.104476,-0.0474241,0,0.717593,0.605021,0
-0.104448,-0.0474178,0,0.717541,0.604524,0
-0.104452,-0.0474142,0,0.717041,0.604526,0
-0.104457,-0.0474107,0,0.716541,0.604527,0
-0.104452,-0.0474118,0,0.716307,0.604085,0
-0.104448,-0.047413,0,0.716072,0.603643,0
-0.104439,-0.0473906,0,0.715897,0.603176,0
-0.10443,-0.0473683,0,0.715721,0.602708,0
-0.104414,-0.0473651,0,0.715537,0.602244,0
-0.104398,-0.047362,0,0.715353,0.601779,0
-0.104395,-0.0473546,0,0.715449,0.601289,0
-0.104392,-0.0473472,0,0.715546,0.600798,0
-0.104391,-0.0473397,0,0.715282,0.600373,0
-0.104391,-0.0473321,0,0.715019,0.599948,0
-0.104384,-0.0473316,0,0.714532,0.599836,0
-0.104378,-0.0473312,0,0.714045,0.599723,0
-0.104348,-0.0473142,0,0.713636,0.599438,0
-0.104319,-0.0472973,0,0.713226,0.599153,0
-0.104307,-0.0472873,0,0.71276,0.598974,0
-0.104294,-0.0472772,0,0.712293,0.598795,0
-0.104297,-0.0472755,0,0.711813,0.598933,0
-0.1043,-0.0472738,0,0.711332,0.599071,0
-0.104278,-0.0472778,0,0.711053,0.598656,0
-0.104256,-0.0472818,0,0.710774,0.598242,0
-0.104253,-0.0472793,0,0.710274,0.598215,0
-0.104249,-0.0472769,0,0.709775,0.598187,0
-0.104259,-0.0472717,0,0.709429,0.597827,0
-0.104268,-0.0472666,0,0.709083,0.597466,0
-0.104267,-0.0472643,0,0.708593,0.597568,0
-0.104266,-0.0472621,0,0.708104,0.59767,0
-0.104251,-0.047263,0,0.70762,0.597797,0
-0.104237,-0.0472639,0,0.707137,0.597924,0
-0.10421,-0.0472578,0,0.706639,0.597888,0
-0.104183,-0.0472516,0,0.706141,0.597852,0
-0.104185,-0.0472542,0,0.705667,0.597694,0
-0.104186,-0.0472568,0,0.705193,0.597536,0
-0.104187,-0.0472517,0,0.704759,0.597286,0
-0.104189,-0.0472466,0,0.704326,0.597037,0
-0.104177,-0.0472469,0,0.703826,0.597016,0
-0.104166,-0.0472473,0,0.703327,0.596994,0
-0.104167,-0.0472436,0,0.702827,0.597006,0
-0.104168,-0.04724,0,0.702327,0.597017,0
-0.104066,-0.0472049,0,0.701923,0.597292,0
-0.103964,-0.0471698,0,0.70152,0.597566,0
-0.103939,-0.0471565,0,0.701028,0.597652,0
-0.103913,-0.0471432,0,0.700536,0.597738,0
-0.103902,-0.0471434,0,0.700116,0.597467,0
-0.103891,-0.0471436,0,0.699696,0.597197,0
-0.103899,-0.0471438,0,0.699367,0.59682,0
-0.103906,-0.0471439,0,0.699039,0.596443,0
-0.103897,-0.0471471,0,0.698576,0.596252,0
-0.103889,-0.0471503,0,0.698114,0.596062,0
-0.103861,-0.0471361,0,0.697623,0.595972,0
-0.103833,-0.0471219,0,0.697132,0.595883,0
-0.103825,-0.0471134,0,0.696633,0.595869,0
-0.103816,-0.0471048,0,0.696133,0.595855,0
-0.103817,-0.0470905,0,0.69574,0.595546,0
-0.103818,-0.0470763,0,0.695347,0.595237,0
-0.103808,-0.0470781,0,0.695013,0.594866,0
-0.103798,-0.0470799,0,0.694679,0.594494,0
-0.103793,-0.0470812,0,0.694451,0.594049,0
-0.103789,-0.0470825,0,0.694223,0.593604,0
-0.103773,-0.0470805,0,0.693919,0.593207,0
-0.103757,-0.0470785,0,0.693615,0.592811,0
-0.103763,-0.0470784,0,0.693124,0.592909,0
-0.10377,-0.0470783,0,0.692634,0.593008,0
-0.103772,-0.0470742,0,0.692134,0.592998,0
-0.103774,-0.04707,0,0.691635,0.592988,0
-0.10376,-0.0470706,0,0.6912,0.592742,0
-0.103747,-0.0470713,0,0.690765,0.592495,0
-0.10375,-0.0470725,0,0.69047,0.592091,0
-0.103752,-0.0470737,0,0.690174,0.591688,0
-0.103749,-0.047073,0,0.689674,0.591692,0
-0.103745,-0.0470724,0,0.689174,0.591695,0
-0.103726,-0.0470764,0,0.688707,0.591518,0
-0.103707,-0.0470805,0,0.68824,0.59134,0
-0.103723,-0.0470766,0,0.687792,0.59156,0
-0.10374,-0.0470728,0,0.687343,0.59178,0
-0.103731,-0.0470708,0,0.686893,0.591562,0
-0.103722,-0.0470688,0,0.686444,0.591344,0
-0.10372,-0.0470689,0,0.686228,0.590892,0
-0.103719,-0.047069,0,0.686013,0.590441,0
-0.103711,-0.0470681,0,0.685514,0.590405,0
-0.103703,-0.0470671,0,0.685016,0.590369,0
-0.103698,-0.047068,0,0.684624,0.590058,0
-0.103692,-0.0470688,0,0.684233,0.589747,0
-0.103694,-0.0470704,0,0.683801,0.589494,0
-0.103695,-0.047072,0,0.68337,0.589242,0
-0.103694,-0.0470726,0,0.683085,0.588831,0
-0.103693,-0.0470732,0,0.682799,0.588421,0
-0.10367,-0.0470761,0,0.682306,0.588343,0
-0.103647,-0.047079,0,0.681812,0.588265,0
-0.103638,-0.0470805,0,0.681643,0.587795,0
-0.103629,-0.047082,0,0.681474,0.587324,0
-0.10362,-0.0470816,0,0.681005,0.587151,0
-0.103612,-0.0470811,0,0.680536,0.586979,0
-0.103597,-0.0470774,0,0.680045,0.587074,0
-0.103583,-0.0470737,0,0.679555,0.58717,0
-0.103576,-0.0470719,0,0.67918,0.586839,0
-0.103569,-0.04707,0,0.678805,0.586508,0
-0.103558,-0.0470712,0,0.678328,0.586359,0
-0.103546,-0.0470725,0,0.67785,0.58621,0
-0.103512,-0.047059,0,0.677426,0.585949,0
-0.103477,-0.0470456,0,0.677001,0.585687,0
-0.103473,-0.0470469,0,0.676778,0.58524,0
-0.103469,-0.0470483,0,0.676556,0.584792,0
-0.103454,-0.0470494,0,0.676079,0.584643,0
-0.10344,-0.0470506,0,0.675602,0.584494,0
-0.103427,-0.0470489,0,0.675579,0.583994,0
-0.103414,-0.0470472,0,0.675555,0.583495,0
-0.1034,-0.047048,0,0.675088,0.583317,0
-0.103386,-0.0470488,0,0.674622,0.583138,0
-0.10339,-0.0470494,0,0.674131,0.583235,0
-0.103393,-0.04705,0,0.67364,0.583331,0
-0.103389,-0.0470518,0,0.673494,0.582852,0
-0.103386,-0.0470536,0,0.673348,0.582374,0
-0.103376,-0.0470427,0,0.672849,0.582349,0
-0.103366,-0.0470317,0,0.67235,0.582324,0
-0.103364,-0.0470271,0,0.672133,0.581873,0
-0.103362,-0.0470225,0,0.671917,0.581422,0
-0.103364,-0.0470176,0,0.671874,0.580924,0
-0.103366,-0.0470127,0,0.671831,0.580426,0
-0.10335,-0.0470094,0,0.67147,0.58008,0
-0.103334,-0.0470061,0,0.671109,0.579735,0
-0.103317,-0.0470084,0,0.670989,0.57925,0
-0.1033,-0.0470108,0,0.670869,0.578765,0
-0.103282,-0.0470021,0,0.670482,0.578449,0
-0.103263,-0.0469934,0,0.670094,0.578134,0
-0.103261,-0.0469775,0,0.669715,0.577808,0
-0.103258,-0.0469616,0,0.669336,0.577482,0
-0.103253,-0.0469546,0,0.669226,0.576995,0
-0.103247,-0.0469475,0,0.669117,0.576507,0
-0.103241,-0.0469483,0,0.669034,0.576014,0
-0.103236,-0.0469492,0,0.668952,0.575521,0
-0.103228,-0.0469505,0,0.668756,0.575061,0
-0.103221,-0.0469518,0,0.66856,0.574601,0
-0.103199,-0.0469502,0,0.668061,0.574604,0
-0.103177,-0.0469485,0,0.667561,0.574607,0
-0.103181,-0.0469483,0,0.667118,0.574375,0
-0.103185,-0.046948,0,0.666676,0.574143,0
-0.103174,-0.0469383,0,0.666613,0.573647,0
-0.103164,-0.0469287,0,0.66655,0.573151,0
-0.103124,-0.0469027,0,0.666168,0.572832,0
-0.103085,-0.0468766,0,0.665787,0.572512,0
-0.103084,-0.0468789,0,0.665304,0.572642,0
-0.103082,-0.0468811,0,0.664821,0.572772,0
-0.103083,-0.0468801,0,0.664549,0.572353,0
-0.103085,-0.0468791,0,0.664277,0.571933,0
-0.103081,-0.0468806,0,0.664292,0.571433,0
-0.103077,-0.0468821,0,0.664308,0.570934,0
-0.103073,-0.0468781,0,0.664373,0.570438,0
-0.10307,-0.0468741,0,0.664439,0.569942,0
-0.103066,-0.0468746,0,0.664115,0.569562,0
-0.103063,-0.0468751,0,0.66379,0.569182,0
-0.102997,-0.0468495,0,0.663396,0.568882,0
-0.102932,-0.0468239,0,0.663002,0.568582,0
-0.102919,-0.046823,0,0.662545,0.56838,0
-0.102905,-0.046822,0,0.662088,0.568177,0
-0.102903,-0.0468177,0,0.661886,0.56772,0
-0.1029,-0.0468133,0,0.661683,0.567263,0
-0.102892,-0.0468059,0,0.661801,0.566777,0
-0.102884,-0.0467986,0,0.661918,0.566291,0
-0.102867,-0.046786,0,0.661585,0.565919,0
-0.102849,-0.0467735,0,0.661251,0.565547,0
-0.102848,-0.0467666,0,0.660938,0.565157,0
-0.102847,-0.0467597,0,0.660625,0.564767,0
-0.102843,-0.0467613,0,0.660405,0.564319,0
-0.102839,-0.0467628,0,0.660185,0.56387,0
-0.102846,-0.0467628,0,0.659701,0.563997,0
-0.102853,-0.0467627,0,0.659218,0.564125,0
-0.102845,-0.0467541,0,0.658719,0.564095,0
-0.102837,-0.0467455,0,0.65822,0.564066,0
-0.102833,-0.0467442,0,0.657724,0.564005,0
-0.10283,-0.0467429,0,0.657228,0.563944,0
-0.102828,-0.0467426,0,0.656757,0.563774,0
-0.102826,-0.0467422,0,0.656287,0.563604,0
-0.102832,-0.0467393,0,0.655793,0.563527,0
-0.102837,-0.0467363,0,0.655299,0.56345,0
-0.102824,-0.0467344,0,0.654844,0.563244,0
-0.10281,-0.0467326,0,0.654389,0.563038,0
-0.102806,-0.0467341,0,0.654171,0.562588,0
-0.102802,-0.0467357,0,0.653953,0.562138,0
-0.102801,-0.0467341,0,0.653469,0.56201,0
-0.102801,-0.0467326,0,0.652986,0.561882,0
-0.102791,-0.0467255,0,0.652606,0.561556,0
-0.102781,-0.0467185,0,0.652227,0.561231,0
-0.102772,-0.0467153,0,0.651881,0.56087,0
-0.102763,-0.0467121,0,0.651535,0.56051,0
-0.102766,-0.0467025,0,0.651039,0.560572,0
-0.102769,-0.0466928,0,0.650543,0.560634,0
-0.102773,-0.0466933,0,0.650049,0.560711,0
-0.102776,-0.0466937,0,0.649554,0.560788,0
-0.102772,-0.0466892,0,0.649093,0.560981,0
-0.102768,-0.0466846,0,0.648632,0.561174,0
-0.102758,-0.0466781,0,0.648133,0.561148,0
-0.102748,-0.0466717,0,0.647634,0.561122,0
-0.102726,-0.0466693,0,0.647137,0.561076,0
-0.102704,-0.0466669,0,0.646639,0.56103,0
-0.102692,-0.0466575,0,0.646172,0.561208,0
-0.102681,-0.0466481,0,0.645705,0.561387,0
-0.102654,-0.0466392,0,0.64521,0.561322,0
-0.102628,-0.0466303,0,0.644715,0.561258,0
-0.102636,-0.046627,0,0.644259,0.561463,0
-0.102644,-0.0466238,0,0.643803,0.561667,0
-0.102649,-0.0466172,0,0.643324,0.561811,0
-0.102653,-0.0466106,0,0.642846,0.561954,0
-0.102636,-0.0466034,0,0.642381,0.561771,0
-0.102619,-0.0465963,0,0.641916,0.561588,0
-0.102598,-0.0465923,0,0.641417,0.561569,0
-0.102577,-0.0465884,0,0.640917,0.56155,0
-0.102578,-0.0465891,0,0.640477,0.561314,0
-0.10258,-0.0465898,0,0.640037,0.561077,0
-0.102555,-0.0465922,0,0.6396,0.560835,0
-0.10253,-0.0465945,0,0.639163,0.560592,0
-0.102523,-0.0465947,0,0.638733,0.560337,0
-0.102515,-0.0465948,0,0.638303,0.560082,0
-0.102512,-0.046594,0,0.637803,0.560073,0
-0.102509,-0.0465932,0,0.637304,0.560064,0
-0.102502,-0.0465952,0,0.636852,0.559849,0
-0.102495,-0.0465972,0,0.636401,0.559634,0
-0.102496,-0.0465947,0,0.635908,0.559719,0
-0.102497,-0.0465921,0,0.635415,0.559804,0
-0.102485,-0.0465946,0,0.635057,0.559455,0
-0.102474,-0.0465972,0,0.634699,0.559106,0
-0.102456,-0.0465939,0,0.6342,0.559122,0
-0.102438,-0.0465906,0,0.6337,0.559138,0
-0.102434,-0.0465923,0,0.63349,0.558684,0
-0.10243,-0.0465939,0,0.63328,0.558231,0
-0.102408,-0.0465787,0,0.633045,0.557791,0
-0.102386,-0.0465634,0,0.632809,0.55735,0
-0.102358,-0.0465632,0,0.632451,0.557002,0
-0.10233,-0.0465631,0,0.632093,0.556654,0
-0.102338,-0.0465653,0,0.63177,0.556273,0
-0.102346,-0.0465676,0,0.631448,0.555891,0
-0.102275,-0.0465399,0,0.63097,0.555763,0
-0.102205,-0.0465123,0,0.630493,0.555635,0
-0.102169,-0.0465181,0,0.630244,0.555203,0
-0.102133,-0.046524,0,0.629995,0.554771,0
-0.102127,-0.0465192,0,0.629521,0.554929,0
-0.10212,-0.0465144,0,0.629046,0.555086,0
-0.102108,-0.0465079,0,0.628611,0.55484,0
-0.102096,-0.0465013,0,0.628177,0.554593,0
-0.102092,-0.046503,0,0.627968,0.554139,0
-0.102088,-0.0465047,0,0.627759,0.553685,0
-0.102087,-0.0465012,0,0.627365,0.553377,0
-0.102087,-0.0464977,0,0.62697,0.55307,0
-0.102083,-0.0464942,0,0.626773,0.552611,0
-0.10208,-0.0464906,0,0.626576,0.552151,0
-0.102076,-0.0464882,0,0.626221,0.5518,0
-0.102072,-0.0464859,0,0.625865,0.551448,0
-0.102053,-0.0464862,0,0.62566,0.550993,0
-0.102034,-0.0464866,0,0.625455,0.550537,0
-0.102024,-0.0464884,0,0.624967,0.550644,0
-0.102014,-0.0464903,0,0.624478,0.550751,0
-0.101997,-0.0464802,0,0.624355,0.550267,0
-0.10198,-0.0464701,0,0.624231,0.549783,0
-0.101972,-0.0464694,0,0.623786,0.549554,0
-0.101963,-0.0464686,0,0.623342,0.549326,0
-0.101964,-0.0464619,0,0.623374,0.548827,0
-0.101966,-0.0464553,0,0.623406,0.548328,0
-0.101967,-0.0464489,0,0.622967,0.548088,0
-0.101967,-0.0464426,0,0.622529,0.547848,0
-0.101966,-0.0464428,0,0.622622,0.547357,0
-0.101965,-0.0464431,0,0.622715,0.546866,0
-0.101969,-0.0464365,0,0.622721,0.546366,0
-0.101972,-0.0464299,0,0.622727,0.545866,0
-0.101966,-0.046424,0,0.622493,0.545424,0
-0.10196,-0.0464181,0,0.622259,0.544982,0
-0.101952,-0.0464156,0,0.621874,0.544664,0
-0.101943,-0.0464132,0,0.621488,0.544345,0
-0.101939,-0.0464149,0,0.62128,0.543891,0
-0.101936,-0.0464167,0,0.621073,0.543436,0
-0.101945,-0.0464091,0,0.620759,0.543047,0
-0.101953,-0.0464015,0,0.620445,0.542658,0
-0.101952,-0.0464005,0,0.620219,0.542212,0
-0.101951,-0.0463996,0,0.619993,0.541766,0
-0.10193,-0.0463945,0,0.619615,0.541439,0
-0.10191,-0.0463895,0,0.619237,0.541112,0
-0.101906,-0.0463913,0,0.61903,0.540657,0
-0.101902,-0.0463931,0,0.618822,0.540202,0
-0.10188,-0.0463944,0,0.618651,0.539733,0
-0.101859,-0.0463957,0,0.618479,0.539264,0
-0.101857,-0.0463953,0,0.618144,0.538893,0
-0.101856,-0.0463949,0,0.617808,0.538523,0
-0.101851,-0.0463845,0,0.617326,0.538391,0
-0.101847,-0.0463741,0,0.616844,0.53826,0
-0.101835,-0.0463731,0,0.616883,0.537761,0
-0.101823,-0.0463721,0,0.616923,0.537263,0
-0.101819,-0.0463739,0,0.616715,0.536808,0
-0.101816,-0.0463757,0,0.616508,0.536353,0
-0.101804,-0.0463694,0,0.616089,0.536081,0
-0.101793,-0.0463631,0,0.615669,0.53581,0
-0.101781,-0.0463599,0,0.615502,0.535338,0
-0.101769,-0.0463566,0,0.615336,0.534867,0
-0.101763,-0.046352,0,0.614836,0.53487,0
-0.101757,-0.0463473,0,0.614336,0.534874,0
-0.101746,-0.0463489,0,0.613892,0.534645,0
-0.101734,-0.0463506,0,0.613447,0.534416,0
-0.10173,-0.0463524,0,0.613241,0.53396,0
-0.101727,-0.0463542,0,0.613035,0.533505,0
-0.101717,-0.0463492,0,0.612786,0.533071,0
-0.101708,-0.0463442,0,0.612538,0.532637,0
-0.101698,-0.046346,0,0.612704,0.532166,0
-0.101689,-0.0463477,0,0.61287,0.531695,0
-0.101686,-0.0463496,0,0.612664,0.531239,0
-0.101682,-0.0463514,0,0.612457,0.530784,0
-0.101669,-0.0463487,0,0.612592,0.530303,0
-0.101655,-0.046346,0,0.612727,0.529821,0
-0.101654,-0.0463476,0,0.612718,0.529322,0
-0.101652,-0.0463491,0,0.612709,0.528822,0
-0.101656,-0.0463407,0,0.612841,0.528339,0
-0.101659,-0.0463324,0,0.612973,0.527857,0
-0.101658,-0.0463259,0,0.612746,0.527412,0
-0.101658,-0.0463195,0,0.612518,0.526967,0
-0.101654,-0.0463213,0,0.61231,0.526512,0
-0.10165,-0.0463232,0,0.612103,0.526057,0
-0.101654,-0.0463128,0,0.611789,0.525669,0
-0.101657,-0.0463025,0,0.611475,0.52528,0
-0.101651,-0.0463035,0,0.611171,0.524883,0
-0.101646,-0.0463046,0,0.610867,0.524485,0
-0.101631,-0.0462957,0,0.610606,0.52406,0
-0.101616,-0.0462868,0,0.610344,0.523634,0
-0.101617,-0.0462824,0,0.609981,0.52329,0
-0.101618,-0.046278,0,0.609617,0.522947,0
-0.101624,-0.0462768,0,0.609585,0.522448,0
-0.10163,-0.0462757,0,0.609553,0.521949,0
-0.101618,-0.0462732,0,0.609566,0.521449,0
-0.101606,-0.0462707,0,0.60958,0.52095,0
-0.101585,-0.0462693,0,0.609711,0.520467,0
-0.101564,-0.0462679,0,0.609841,0.519985,0
-0.101568,-0.0462604,0,0.609719,0.519501,0
-0.101571,-0.046253,0,0.609596,0.519016,0
-0.101572,-0.0462464,0,0.609276,0.518632,0
-0.101574,-0.0462399,0,0.608955,0.518248,0
-0.10157,-0.0462418,0,0.608748,0.517793,0
-0.101566,-0.0462437,0,0.60854,0.517338,0
-0.101557,-0.0462442,0,0.608666,0.516854,0
-0.101548,-0.0462446,0,0.608791,0.51637,0
-0.101546,-0.0462425,0,0.60883,0.515872,0
-0.101543,-0.0462405,0,0.608869,0.515374,0
-0.101545,-0.0462397,0,0.608483,0.515056,0
-0.101546,-0.046239,0,0.608097,0.514738,0
-0.101547,-0.0462259,0,0.607857,0.5143,0
-0.101548,-0.0462127,0,0.607618,0.513861,0
-0.10154,-0.0462014,0,0.60733,0.513452,0
-0.101531,-0.0461901,0,0.607042,0.513044,0
-0.101535,-0.0461899,0,0.606696,0.512683,0
-0.101539,-0.0461898,0,0.606349,0.512323,0
-0.101535,-0.0461917,0,0.606141,0.511868,0
-0.101532,-0.0461937,0,0.605934,0.511414,0
-0.101533,-0.0461881,0,0.605495,0.511174,0
-0.101534,-0.0461825,0,0.605056,0.510934,0
-0.101534,-0.046174,0,0.604637,0.510662,0
-0.101533,-0.0461655,0,0.604218,0.510389,0
-0.101539,-0.0461607,0,0.603809,0.510102,0
-0.101544,-0.0461559,0,0.603399,0.509815,0
-0.10154,-0.0461579,0,0.603193,0.509359,0
-0.101537,-0.0461599,0,0.602986,0.508904,0
-0.101532,-0.0461621,0,0.602489,0.508847,0
-0.101527,-0.0461643,0,0.601993,0.508789,0
-0.101522,-0.0461627,0,0.601503,0.50869,0
-0.101517,-0.0461612,0,0.601013,0.508591,0
-0.101516,-0.0461576,0,0.601054,0.508093,0
-0.101514,-0.046154,0,0.601096,0.507594,0
-0.10152,-0.0461489,0,0.600644,0.507381,0
-0.101527,-0.0461438,0,0.600192,0.507167,0
-0.10152,-0.0461284,0,0.600381,0.506704,0
-0.101513,-0.046113,0,0.60057,0.506242,0
-0.101513,-0.0461143,0,0.600115,0.506036,0
-0.101512,-0.0461156,0,0.599659,0.505831,0
-0.101453,-0.0461155,0,0.599375,0.505424,0
-0.101395,-0.0461155,0,0.599091,0.505016,0
-0.101388,-0.0461188,0,0.598935,0.504541,0
-0.101382,-0.0461221,0,0.598779,0.504066,0
-0.10136,-0.0461253,0,0.598502,0.503651,0
-0.101338,-0.0461285,0,0.598225,0.503235,0
-0.101358,-0.0461339,0,0.598037,0.502772,0
-0.101378,-0.0461392,0,0.597849,0.502309,0
-0.101376,-0.0461347,0,0.597371,0.502161,0
-0.101373,-0.0461302,0,0.596894,0.502013,0
-0.101349,-0.0461255,0,0.596439,0.501807,0
-0.101326,-0.0461208,0,0.595984,0.501601,0
-0.101317,-0.0461173,0,0.595504,0.501461,0
-0.101308,-0.0461137,0,0.595024,0.501322,0
-0.101294,-0.0461132,0,0.594524,0.501311,0
-0.10128,-0.0461128,0,0.594024,0.501301,0
-0.101276,-0.0461148,0,0.59382,0.500845,0
-0.101273,-0.0461168,0,0.593616,0.500389,0
-0.101278,-0.046118,0,0.593265,0.500032,0
-0.101283,-0.0461191,0,0.592915,0.499676,0
-0.101282,-0.0461091,0,0.592449,0.499492,0
-0.101282,-0.0460991,0,0.591984,0.499309,0
-0.101248,-0.0460892,0,0.591611,0.498978,0
-0.101213,-0.0460794,0,0.591238,0.498648,0
-0.101216,-0.0460804,0,0.591,0.498208,0
-0.101219,-0.0460815,0,0.590762,0.497768,0
-0.101199,-0.0460805,0,0.590419,0.497405,0
-0.101179,-0.0460795,0,0.590076,0.497042,0
-0.101166,-0.0460779,0,0.589583,0.496959,0
-0.101153,-0.0460764,0,0.58909,0.496876,0
-0.101146,-0.0460771,0,0.588611,0.496732,0
-0.101139,-0.0460778,0,0.588133,0.496588,0
-0.101127,-0.0460791,0,0.588159,0.496088,0
-0.101114,-0.0460804,0,0.588185,0.495589,0
-0.101121,-0.0460717,0,0.587743,0.495357,0
-0.101127,-0.0460629,0,0.5873,0.495126,0
-0.101117,-0.0460548,0,0.587363,0.49463,0
-0.101107,-0.0460467,0,0.587426,0.494134,0
-0.101104,-0.0460488,0,0.587223,0.493677,0
-0.1011,-0.0460508,0,0.587021,0.49322,0
-0.101098,-0.04605,0,0.586688,0.492846,0
-0.101097,-0.0460492,0,0.586356,0.492473,0
-0.101102,-0.0460443,0,0.58592,0.492228,0
-0.101108,-0.0460394,0,0.585484,0.491982,0
-0.1011,-0.0460317,0,0.585032,0.491769,0
-0.101092,-0.046024,0,0.58458,0.491557,0
-0.101093,-0.0460206,0,0.584489,0.491065,0
-0.101094,-0.0460172,0,0.584398,0.490573,0
-0.101069,-0.0460104,0,0.584197,0.490116,0
-0.101044,-0.0460035,0,0.583997,0.489659,0
-0.101046,-0.0460031,0,0.583999,0.489159,0
-0.101048,-0.0460027,0,0.584002,0.488659,0
-0.10104,-0.0459969,0,0.58394,0.488163,0
-0.101033,-0.0459911,0,0.583878,0.487667,0
-0.100997,-0.0459813,0,0.583721,0.487194,0
-0.100961,-0.0459714,0,0.583563,0.48672,0
-0.100959,-0.0459709,0,0.583207,0.48637,0
-0.100957,-0.0459703,0,0.58285,0.486019,0
-0.100954,-0.0459689,0,0.58257,0.485605,0
-0.10095,-0.0459675,0,0.582289,0.485191,0
-0.100959,-0.0459661,0,0.582439,0.484714,0
-0.100968,-0.0459648,0,0.582589,0.484237,0
