t,x,y,z,qw,qx,qy,qz,x_r,y_r,z_r,x_sim,y_sim,z_sim,ctrl_time
198.338,-0.00720,0.00686,0.08849,0.74199,0.03084,-0.20453,-0.63771,-0.02070,0.01450,0.13000,-0.00513,0.00490,0.08851,0.00000
199.105,-0.00784,0.00734,0.09040,0.74475,0.03207,-0.21549,-0.63078,-0.02070,0.01450,0.13000,-0.00569,0.00531,0.09038,0.00000
199.115,-0.00784,0.00734,0.09040,0.74475,0.03207,-0.21549,-0.63078,-0.02070,0.01450,0.13000,-0.00569,0.00531,0.09038,0.00000
199.127,-0.00784,0.00735,0.09040,0.74475,0.03207,-0.21552,-0.63076,-0.02070,0.01450,0.13000,-0.00569,0.00531,0.09038,0.00000
199.137,-0.00784,0.00735,0.09040,0.74475,0.03207,-0.21552,-0.63076,-0.02070,0.01450,0.13000,-0.00569,0.00531,0.09038,0.00000
202.505,-0.00840,0.00783,0.09229,0.74700,0.03335,-0.22521,-0.62462,-0.02070,0.01450,0.13000,-0.00627,0.00573,0.09223,0.00000
202.516,-0.00840,0.00783,0.09229,0.74700,0.03335,-0.22521,-0.62462,-0.02070,0.01450,0.13000,-0.00627,0.00573,0.09223,0.00000
202.527,-0.00840,0.00783,0.09229,0.74701,0.03332,-0.22518,-0.62463,-0.02070,0.01450,0.13000,-0.00627,0.00573,0.09223,0.00000
202.537,-0.00840,0.00783,0.09229,0.74701,0.03332,-0.22518,-0.62463,-0.02070,0.01450,0.13000,-0.00627,0.00573,0.09223,0.00000
203.405,-0.00899,0.00834,0.09419,0.74956,0.03353,-0.23460,-0.61806,-0.02070,0.01450,0.13000,-0.00689,0.00615,0.09407,0.00000
203.417,-0.00899,0.00834,0.09419,0.74956,0.03353,-0.23460,-0.61806,-0.02070,0.01450,0.13000,-0.00689,0.00615,0.09407,0.00000
203.427,-0.00899,0.00834,0.09419,0.74955,0.03355,-0.23460,-0.61807,-0.02070,0.01450,0.13000,-0.00689,0.00615,0.09407,0.00000
203.437,-0.00899,0.00834,0.09419,0.74955,0.03355,-0.23460,-0.61807,-0.02070,0.01450,0.13000,-0.00689,0.00615,0.09407,0.00000
204.308,-0.00954,0.00879,0.09611,0.75065,0.03602,-0.24263,-0.61348,-0.02070,0.01450,0.13000,-0.00754,0.00656,0.09590,0.00000
204.319,-0.00954,0.00879,0.09611,0.75065,0.03602,-0.24263,-0.61348,-0.02070,0.01450,0.13000,-0.00754,0.00656,0.09590,0.00000
204.330,-0.00954,0.00879,0.09610,0.75066,0.03603,-0.24271,-0.61343,-0.02070,0.01450,0.13000,-0.00754,0.00656,0.09590,0.00000
204.340,-0.00954,0.00879,0.09610,0.75066,0.03603,-0.24271,-0.61343,-0.02070,0.01450,0.13000,-0.00754,0.00656,0.09590,0.00000
204.710,-0.01029,0.00925,0.09803,0.75192,0.03904,-0.25254,-0.60772,-0.02070,0.01450,0.13000,-0.00823,0.00699,0.09771,0.00000
204.720,-0.01029,0.00925,0.09803,0.75192,0.03904,-0.25254,-0.60772,-0.02070,0.01450,0.13000,-0.00823,0.00699,0.09771,0.00000
204.730,-0.01030,0.00928,0.09798,0.75197,0.03910,-0.25286,-0.60752,-0.02070,0.01450,0.13000,-0.00823,0.00699,0.09771,0.00000
204.740,-0.01030,0.00928,0.09798,0.75197,0.03910,-0.25286,-0.60752,-0.02070,0.01450,0.13000,-0.00823,0.00699,0.09771,0.00000
205.209,-0.01098,0.00956,0.09974,0.75044,0.04626,-0.25926,-0.60620,-0.02070,0.01450,0.13000,-0.00892,0.00727,0.09946,0.00000
205.222,-0.01098,0.00956,0.09974,0.75044,0.04626,-0.25926,-0.60620,-0.02070,0.01450,0.13000,-0.00892,0.00727,0.09946,0.00000
205.232,-0.01098,0.00956,0.09971,0.75037,0.04632,-0.25910,-0.60635,-0.02070,0.01450,0.13000,-0.00892,0.00727,0.09946,0.00000
205.242,-0.01098,0.00956,0.09971,0.75037,0.04632,-0.25910,-0.60635,-0.02070,0.01450,0.13000,-0.00892,0.00727,0.09946,0.00000
205.706,-0.01178,0.00980,0.10159,0.74849,0.05422,-0.26570,-0.60517,-0.02070,0.01450,0.13000,-0.00969,0.00759,0.10127,0.00000
205.719,-0.01178,0.00980,0.10159,0.74849,0.05422,-0.26570,-0.60517,-0.02070,0.01450,0.13000,-0.00969,0.00759,0.10127,0.00000
205.729,-0.01176,0.00981,0.10153,0.74848,0.05417,-0.26560,-0.60523,-0.02070,0.01450,0.13000,-0.00969,0.00759,0.10127,0.00000
205.739,-0.01176,0.00981,0.10153,0.74848,0.05417,-0.26560,-0.60523,-0.02070,0.01450,0.13000,-0.00969,0.00759,0.10127,0.00000
206.205,-0.01244,0.01042,0.10336,0.75093,0.05374,-0.27493,-0.59802,-0.02070,0.01450,0.13000,-0.01050,0.00817,0.10312,0.00000
206.216,-0.01244,0.01042,0.10336,0.75093,0.05374,-0.27493,-0.59802,-0.02070,0.01450,0.13000,-0.01050,0.00817,0.10312,0.00000
206.227,-0.01242,0.01042,0.10333,0.75087,0.05378,-0.27474,-0.59818,-0.02070,0.01450,0.13000,-0.01050,0.00817,0.10312,0.00000
206.237,-0.01242,0.01042,0.10333,0.75087,0.05378,-0.27474,-0.59818,-0.02070,0.01450,0.13000,-0.01050,0.00817,0.10312,0.00000
206.606,-0.01315,0.01139,0.10501,0.75975,0.04078,-0.28887,-0.58109,-0.02070,0.01450,0.13000,-0.01168,0.00827,0.10464,0.00000
206.617,-0.01315,0.01139,0.10501,0.75975,0.04078,-0.28887,-0.58109,-0.02070,0.01450,0.13000,-0.01168,0.00827,0.10464,0.00000
206.627,-0.01313,0.01139,0.10503,0.75980,0.04069,-0.28889,-0.58103,-0.02070,0.01450,0.13000,-0.01168,0.00827,0.10464,0.00000
206.637,-0.01313,0.01139,0.10503,0.75980,0.04069,-0.28889,-0.58103,-0.02070,0.01450,0.13000,-0.01168,0.00827,0.10464,0.00000
207.106,-0.01434,0.01142,0.10681,0.75580,0.05345,-0.29608,-0.58159,-0.02070,0.01450,0.13000,-0.01250,0.00893,0.10652,0.00000
207.118,-0.01434,0.01142,0.10681,0.75580,0.05345,-0.29608,-0.58159,-0.02070,0.01450,0.13000,-0.01250,0.00893,0.10652,0.00000
207.128,-0.01431,0.01144,0.10677,0.75588,0.05318,-0.29592,-0.58159,-0.02070,0.01450,0.13000,-0.01250,0.00893,0.10652,0.00000
207.139,-0.01431,0.01144,0.10677,0.75588,0.05318,-0.29592,-0.58159,-0.02070,0.01450,0.13000,-0.01250,0.00893,0.10652,0.00000
207.510,-0.01524,0.01176,0.10845,0.75416,0.06024,-0.30259,-0.57971,-0.02070,0.01450,0.13000,-0.01321,0.00962,0.10836,0.00000
207.520,-0.01524,0.01176,0.10845,0.75416,0.06024,-0.30259,-0.57971,-0.02070,0.01450,0.13000,-0.01321,0.00962,0.10836,0.00000
207.530,-0.01525,0.01177,0.10845,0.75427,0.06008,-0.30280,-0.57947,-0.02070,0.01450,0.13000,-0.01321,0.00962,0.10836,0.00000
207.540,-0.01525,0.01177,0.10845,0.75427,0.06008,-0.30280,-0.57947,-0.02070,0.01450,0.13000,-0.01321,0.00962,0.10836,0.00000
208.006,-0.01604,0.01233,0.11008,0.75415,0.06353,-0.30980,-0.57553,-0.02070,0.01450,0.13000,-0.01406,0.01057,0.11017,0.00000
208.019,-0.01604,0.01233,0.11008,0.75415,0.06353,-0.30980,-0.57553,-0.02070,0.01450,0.13000,-0.01406,0.01057,0.11017,0.00000
208.030,-0.01606,0.01236,0.11011,0.75423,0.06346,-0.31003,-0.57532,-0.02070,0.01450,0.13000,-0.01406,0.01057,0.11017,0.00000
208.040,-0.01606,0.01236,0.11011,0.75423,0.06346,-0.31003,-0.57532,-0.02070,0.01450,0.13000,-0.01406,0.01057,0.11017,0.00000
208.505,-0.01674,0.01300,0.11176,0.75493,0.06496,-0.31709,-0.57036,-0.02070,0.01450,0.13000,-0.01450,0.01118,0.11191,0.00000
208.518,-0.01674,0.01300,0.11176,0.75493,0.06496,-0.31709,-0.57036,-0.02070,0.01450,0.13000,-0.01450,0.01118,0.11191,0.00000
208.528,-0.01673,0.01297,0.11178,0.75481,0.06503,-0.31661,-0.57078,-0.02070,0.01450,0.13000,-0.01450,0.01118,0.11191,0.00000
208.538,-0.01673,0.01297,0.11178,0.75481,0.06503,-0.31661,-0.57078,-0.02070,0.01450,0.13000,-0.01450,0.01118,0.11191,0.00000
208.910,-0.01725,0.01349,0.11363,0.75395,0.06855,-0.32036,-0.56941,-0.02070,0.01450,0.13000,-0.01490,0.01161,0.11371,0.00000
208.920,-0.01725,0.01349,0.11363,0.75395,0.06855,-0.32036,-0.56941,-0.02070,0.01450,0.13000,-0.01490,0.01161,0.11371,0.00000
208.930,-0.01724,0.01352,0.11361,0.75403,0.06842,-0.32047,-0.56926,-0.02070,0.01450,0.13000,-0.01490,0.01161,0.11371,0.00000
208.940,-0.01724,0.01352,0.11361,0.75403,0.06842,-0.32047,-0.56926,-0.02070,0.01450,0.13000,-0.01490,0.01161,0.11371,0.00000
209.705,-0.01810,0.01380,0.11525,0.75113,0.07670,-0.32491,-0.56952,-0.02070,0.01450,0.13000,-0.01562,0.01251,0.11534,0.00000
209.715,-0.01810,0.01380,0.11525,0.75113,0.07670,-0.32491,-0.56952,-0.02070,0.01450,0.13000,-0.01562,0.01251,0.11534,0.00000
209.725,-0.01810,0.01381,0.11525,0.75116,0.07666,-0.32497,-0.56946,-0.02070,0.01450,0.13000,-0.01562,0.01251,0.11534,0.00000
209.736,-0.01810,0.01381,0.11525,0.75116,0.07666,-0.32497,-0.56946,-0.02070,0.01450,0.13000,-0.01562,0.01251,0.11534,0.00000
213.106,-0.01847,0.01446,0.11708,0.75262,0.07524,-0.32951,-0.56508,-0.02070,0.01450,0.13000,-0.01615,0.01282,0.11713,0.00000
213.119,-0.01847,0.01446,0.11708,0.75262,0.07524,-0.32951,-0.56508,-0.02070,0.01450,0.13000,-0.01615,0.01282,0.11713,0.00000
213.129,-0.01847,0.01444,0.11709,0.75259,0.07530,-0.32946,-0.56516,-0.02070,0.01450,0.13000,-0.01615,0.01282,0.11713,0.00000
213.142,-0.01847,0.01444,0.11709,0.75259,0.07530,-0.32946,-0.56516,-0.02070,0.01450,0.13000,-0.01615,0.01282,0.11713,0.00000
213.606,-0.01911,0.01470,0.11901,0.75105,0.08009,-0.33304,-0.56444,-0.02070,0.01450,0.13000,-0.01679,0.01311,0.11902,0.00000
213.616,-0.01911,0.01470,0.11901,0.75105,0.08009,-0.33304,-0.56444,-0.02070,0.01450,0.13000,-0.01679,0.01311,0.11902,0.00000
213.626,-0.01913,0.01469,0.11898,0.75102,0.08016,-0.33305,-0.56446,-0.02070,0.01450,0.13000,-0.01679,0.01311,0.11902,0.00000
213.639,-0.01913,0.01469,0.11898,0.75102,0.08016,-0.33305,-0.56446,-0.02070,0.01450,0.13000,-0.01679,0.01311,0.11902,0.00000
214.006,-0.01952,0.01465,0.12093,0.74242,0.09689,-0.32840,-0.57583,-0.02070,0.01450,0.13000,-0.01713,0.01300,0.12098,0.00000
214.016,-0.01952,0.01465,0.12093,0.74242,0.09689,-0.32840,-0.57583,-0.02070,0.01450,0.13000,-0.01713,0.01300,0.12098,0.00000
214.027,-0.01952,0.01464,0.12097,0.74232,0.09702,-0.32816,-0.57607,-0.02070,0.01450,0.13000,-0.01713,0.01300,0.12098,0.00000
214.037,-0.01952,0.01464,0.12097,0.74232,0.09702,-0.32816,-0.57607,-0.02070,0.01450,0.13000,-0.01713,0.01300,0.12098,0.00000
214.405,-0.01975,0.01484,0.12284,0.73535,0.10964,-0.32344,-0.58534,-0.02070,0.01450,0.13000,-0.01768,0.01317,0.12291,0.00000
214.415,-0.01975,0.01484,0.12284,0.73535,0.10964,-0.32344,-0.58534,-0.02070,0.01450,0.13000,-0.01768,0.01317,0.12291,0.00000
214.425,-0.01974,0.01483,0.12290,0.73525,0.10979,-0.32332,-0.58551,-0.02070,0.01450,0.13000,-0.01768,0.01317,0.12291,0.00000
214.438,-0.01974,0.01483,0.12290,0.73525,0.10979,-0.32332,-0.58551,-0.02070,0.01450,0.13000,-0.01768,0.01317,0.12291,0.00000
214.905,-0.01993,0.01488,0.12480,0.72640,0.12440,-0.31551,-0.59776,-0.02070,0.01450,0.13000,-0.01832,0.01338,0.12490,0.00000
214.918,-0.01993,0.01488,0.12480,0.72640,0.12440,-0.31551,-0.59776,-0.02070,0.01450,0.13000,-0.01832,0.01338,0.12490,0.00000
214.929,-0.01995,0.01482,0.12487,0.72597,0.12493,-0.31475,-0.59857,-0.02070,0.01450,0.13000,-0.01832,0.01338,0.12490,0.00000
214.939,-0.01995,0.01482,0.12487,0.72597,0.12493,-0.31475,-0.59857,-0.02070,0.01450,0.13000,-0.01832,0.01338,0.12490,0.00000
215.306,-0.02057,0.01510,0.12659,0.72067,0.13504,-0.31415,-0.60308,-0.02070,0.01450,0.13000,-0.01855,0.01369,0.12639,0.00000
215.319,-0.02057,0.01510,0.12659,0.72067,0.13504,-0.31415,-0.60308,-0.02070,0.01450,0.13000,-0.01855,0.01369,0.12639,0.00000
215.330,-0.02058,0.01513,0.12658,0.72072,0.13502,-0.31435,-0.60292,-0.02070,0.01450,0.13000,-0.01855,0.01369,0.12639,0.00000
215.340,-0.02058,0.01513,0.12658,0.72072,0.13502,-0.31435,-0.60292,-0.02070,0.01450,0.13000,-0.01855,0.01369,0.12639,0.00000
215.710,-0.02051,0.01582,0.12850,0.71707,0.14029,-0.31017,-0.60821,-0.02070,0.01450,0.13000,-0.01864,0.01369,0.12796,0.00000
215.720,-0.02051,0.01582,0.12850,0.71707,0.14029,-0.31017,-0.60821,-0.02070,0.01450,0.13000,-0.01864,0.01369,0.12796,0.00000
215.730,-0.02048,0.01587,0.12850,0.71727,0.14000,-0.31038,-0.60794,-0.02070,0.01450,0.13000,-0.01864,0.01369,0.12796,0.00000
215.740,-0.02048,0.01587,0.12850,0.71727,0.14000,-0.31038,-0.60794,-0.02070,0.01450,0.13000,-0.01864,0.01369,0.12796,0.00000
216.109,-0.02072,0.01579,0.13056,0.70229,0.16117,-0.29489,-0.62758,-0.02070,0.01450,0.13000,-0.01897,0.01231,0.12933,0.00000
216.119,-0.02072,0.01579,0.13056,0.70229,0.16117,-0.29489,-0.62758,-0.02070,0.01450,0.13000,-0.01897,0.01231,0.12933,0.00000
216.132,-0.02073,0.01575,0.13057,0.70208,0.16147,-0.29470,-0.62782,-0.02070,0.01450,0.13000,-0.01897,0.01231,0.12933,0.00000
216.142,-0.02073,0.01575,0.13057,0.70208,0.16147,-0.29470,-0.62782,-0.02070,0.01450,0.13000,-0.01897,0.01231,0.12933,0.00000
246.210,-0.00183,0.00208,0.06126,0.68754,0.01061,-0.04065,-0.72493,-0.01790,0.01220,0.12460,0.00013,0.00069,0.06164,0.00000
246.220,-0.00183,0.00208,0.06126,0.68754,0.01061,-0.04065,-0.72493,-0.01790,0.01220,0.12460,0.00013,0.00069,0.06164,0.00000
246.230,-0.00184,0.00208,0.06125,0.68754,0.01062,-0.04066,-0.72493,-0.01790,0.01220,0.12460,0.00013,0.00069,0.06164,0.00000
246.240,-0.00184,0.00208,0.06125,0.68754,0.01062,-0.04066,-0.72493,-0.01790,0.01220,0.12460,0.00013,0.00069,0.06164,0.00000
249.606,-0.00175,0.00241,0.06276,0.69318,0.00611,-0.04821,-0.71912,-0.01790,0.01220,0.12460,-0.00005,0.00083,0.06359,0.00000
249.620,-0.00175,0.00241,0.06276,0.69318,0.00611,-0.04821,-0.71912,-0.01790,0.01220,0.12460,-0.00005,0.00083,0.06359,0.00000
249.630,-0.00175,0.00241,0.06276,0.69318,0.00610,-0.04819,-0.71913,-0.01790,0.01220,0.12460,-0.00005,0.00083,0.06359,0.00000
249.640,-0.00175,0.00241,0.06276,0.69318,0.00610,-0.04819,-0.71913,-0.01790,0.01220,0.12460,-0.00005,0.00083,0.06359,0.00000
250.105,-0.00167,0.00272,0.06485,0.69726,0.00559,-0.05662,-0.71456,-0.01790,0.01220,0.12460,-0.00023,0.00101,0.06550,0.00000
250.116,-0.00167,0.00272,0.06485,0.69726,0.00559,-0.05662,-0.71456,-0.01790,0.01220,0.12460,-0.00023,0.00101,0.06550,0.00000
250.128,-0.00170,0.00273,0.06484,0.69725,0.00565,-0.05665,-0.71457,-0.01790,0.01220,0.12460,-0.00023,0.00101,0.06550,0.00000
250.138,-0.00170,0.00273,0.06484,0.69725,0.00565,-0.05665,-0.71457,-0.01790,0.01220,0.12460,-0.00023,0.00101,0.06550,0.00000
253.505,-0.00197,0.00299,0.06689,0.70100,0.00793,-0.06745,-0.70992,-0.01790,0.01220,0.12460,-0.00041,0.00118,0.06743,0.00000
253.516,-0.00197,0.00299,0.06689,0.70100,0.00793,-0.06745,-0.70992,-0.01790,0.01220,0.12460,-0.00041,0.00118,0.06743,0.00000
253.529,-0.00198,0.00299,0.06688,0.70100,0.00794,-0.06746,-0.70992,-0.01790,0.01220,0.12460,-0.00041,0.00118,0.06743,0.00000
253.540,-0.00198,0.00299,0.06688,0.70100,0.00794,-0.06746,-0.70992,-0.01790,0.01220,0.12460,-0.00041,0.00118,0.06743,0.00000
254.005,-0.00201,0.00329,0.06893,0.70602,0.00960,-0.08077,-0.70351,-0.01790,0.01220,0.12460,-0.00063,0.00140,0.06939,0.00000
254.017,-0.00201,0.00329,0.06893,0.70602,0.00960,-0.08077,-0.70351,-0.01790,0.01220,0.12460,-0.00063,0.00140,0.06939,0.00000
254.027,-0.00200,0.00329,0.06896,0.70598,0.00954,-0.08062,-0.70356,-0.01790,0.01220,0.12460,-0.00063,0.00140,0.06939,0.00000
254.037,-0.00200,0.00329,0.06896,0.70598,0.00954,-0.08062,-0.70356,-0.01790,0.01220,0.12460,-0.00063,0.00140,0.06939,0.00000
254.410,-0.00227,0.00358,0.07089,0.70990,0.01153,-0.09205,-0.69817,-0.01790,0.01220,0.12460,-0.00092,0.00167,0.07127,0.00000
254.421,-0.00227,0.00358,0.07089,0.70990,0.01153,-0.09205,-0.69817,-0.01790,0.01220,0.12460,-0.00092,0.00167,0.07127,0.00000
254.431,-0.00215,0.00359,0.07093,0.71002,0.01121,-0.09197,-0.69806,-0.01790,0.01220,0.12460,-0.00092,0.00167,0.07127,0.00000
254.441,-0.00215,0.00359,0.07093,0.71002,0.01121,-0.09197,-0.69806,-0.01790,0.01220,0.12460,-0.00092,0.00167,0.07127,0.00000
254.810,-0.00244,0.00389,0.07281,0.71350,0.01324,-0.10268,-0.69296,-0.01790,0.01220,0.12460,-0.00125,0.00199,0.07313,0.00000
254.820,-0.00244,0.00389,0.07281,0.71350,0.01324,-0.10268,-0.69296,-0.01790,0.01220,0.12460,-0.00125,0.00199,0.07313,0.00000
254.830,-0.00247,0.00389,0.07280,0.71352,0.01338,-0.10288,-0.69291,-0.01790,0.01220,0.12460,-0.00125,0.00199,0.07313,0.00000
254.840,-0.00247,0.00389,0.07280,0.71352,0.01338,-0.10288,-0.69291,-0.01790,0.01220,0.12460,-0.00125,0.00199,0.07313,0.00000
258.406,-0.00304,0.00430,0.07476,0.71846,0.01586,-0.11808,-0.68529,-0.01790,0.01220,0.12460,-0.00152,0.00238,0.07503,0.00000
258.419,-0.00304,0.00430,0.07476,0.71846,0.01586,-0.11808,-0.68529,-0.01790,0.01220,0.12460,-0.00152,0.00238,0.07503,0.00000
258.429,-0.00305,0.00430,0.07476,0.71846,0.01590,-0.11813,-0.68528,-0.01790,0.01220,0.12460,-0.00152,0.00238,0.07503,0.00000
258.440,-0.00305,0.00430,0.07476,0.71846,0.01590,-0.11813,-0.68528,-0.01790,0.01220,0.12460,-0.00152,0.00238,0.07503,0.00000
259.306,-0.00342,0.00487,0.07667,0.72462,0.01555,-0.13372,-0.67587,-0.01790,0.01220,0.12460,-0.00178,0.00283,0.07690,0.00000
259.316,-0.00342,0.00487,0.07667,0.72462,0.01555,-0.13372,-0.67587,-0.01790,0.01220,0.12460,-0.00178,0.00283,0.07690,0.00000
259.326,-0.00341,0.00487,0.07667,0.72463,0.01551,-0.13371,-0.67586,-0.01790,0.01220,0.12460,-0.00178,0.00283,0.07690,0.00000
259.336,-0.00341,0.00487,0.07667,0.72463,0.01551,-0.13371,-0.67586,-0.01790,0.01220,0.12460,-0.00178,0.00283,0.07690,0.00000
260.210,-0.00402,0.00543,0.07853,0.73032,0.01578,-0.14944,-0.66637,-0.01790,0.01220,0.12460,-0.00206,0.00332,0.07876,0.00000
260.222,-0.00402,0.00543,0.07853,0.73032,0.01578,-0.14944,-0.66637,-0.01790,0.01220,0.12460,-0.00206,0.00332,0.07876,0.00000
260.232,-0.00402,0.00543,0.07854,0.73031,0.01579,-0.14944,-0.66638,-0.01790,0.01220,0.12460,-0.00206,0.00332,0.07876,0.00000
260.242,-0.00402,0.00543,0.07854,0.73031,0.01579,-0.14944,-0.66638,-0.01790,0.01220,0.12460,-0.00206,0.00332,0.07876,0.00000
261.105,-0.00446,0.00604,0.08043,0.73551,0.01501,-0.16315,-0.65741,-0.01790,0.01220,0.12460,-0.00236,0.00382,0.08063,0.00000
261.118,-0.00446,0.00604,0.08043,0.73551,0.01501,-0.16315,-0.65741,-0.01790,0.01220,0.12460,-0.00236,0.00382,0.08063,0.00000
261.128,-0.00447,0.00604,0.08043,0.73550,0.01501,-0.16312,-0.65743,-0.01790,0.01220,0.12460,-0.00236,0.00382,0.08063,0.00000
261.138,-0.00447,0.00604,0.08043,0.73550,0.01501,-0.16312,-0.65743,-0.01790,0.01220,0.12460,-0.00236,0.00382,0.08063,0.00000
264.606,-0.00508,0.00647,0.08227,0.73731,0.02020,-0.17521,-0.65212,-0.01790,0.01220,0.12460,-0.00267,0.00432,0.08249,0.00000
264.616,-0.00508,0.00647,0.08227,0.73731,0.02020,-0.17521,-0.65212,-0.01790,0.01220,0.12460,-0.00267,0.00432,0.08249,0.00000
264.628,-0.00509,0.00647,0.08227,0.73731,0.02022,-0.17525,-0.65211,-0.01790,0.01220,0.12460,-0.00267,0.00432,0.08249,0.00000
264.638,-0.00509,0.00647,0.08227,0.73731,0.02022,-0.17525,-0.65211,-0.01790,0.01220,0.12460,-0.00267,0.00432,0.08249,0.00000
265.006,-0.00551,0.00698,0.08416,0.74010,0.02195,-0.18605,-0.64587,-0.01790,0.01220,0.12460,-0.00297,0.00483,0.08435,0.00000
265.016,-0.00551,0.00698,0.08416,0.74010,0.02195,-0.18605,-0.64587,-0.01790,0.01220,0.12460,-0.00297,0.00483,0.08435,0.00000
265.026,-0.00552,0.00698,0.08417,0.74008,0.02201,-0.18604,-0.64590,-0.01790,0.01220,0.12460,-0.00297,0.00483,0.08435,0.00000
265.036,-0.00552,0.00698,0.08417,0.74008,0.02201,-0.18604,-0.64590,-0.01790,0.01220,0.12460,-0.00297,0.00483,0.08435,0.00000
265.406,-0.00610,0.00746,0.08606,0.74322,0.02262,-0.19676,-0.63906,-0.01790,0.01220,0.12460,-0.00344,0.00524,0.08618,0.00000
265.419,-0.00610,0.00746,0.08606,0.74322,0.02262,-0.19676,-0.63906,-0.01790,0.01220,0.12460,-0.00344,0.00524,0.08618,0.00000
265.430,-0.00611,0.00747,0.08605,0.74326,0.02268,-0.19695,-0.63896,-0.01790,0.01220,0.12460,-0.00344,0.00524,0.08618,0.00000
265.440,-0.00611,0.00747,0.08605,0.74326,0.02268,-0.19695,-0.63896,-0.01790,0.01220,0.12460,-0.00344,0.00524,0.08618,0.00000
265.909,-0.00662,0.00790,0.08798,0.74441,0.02607,-0.20554,-0.63476,-0.01790,0.01220,0.12460,-0.00394,0.00567,0.08806,0.00000
265.919,-0.00662,0.00790,0.08798,0.74441,0.02607,-0.20554,-0.63476,-0.01790,0.01220,0.12460,-0.00394,0.00567,0.08806,0.00000
265.929,-0.00661,0.00790,0.08797,0.74443,0.02604,-0.20554,-0.63475,-0.01790,0.01220,0.12460,-0.00394,0.00567,0.08806,0.00000
265.939,-0.00661,0.00790,0.08797,0.74443,0.02604,-0.20554,-0.63475,-0.01790,0.01220,0.12460,-0.00394,0.00567,0.08806,0.00000
266.310,-0.00712,0.00808,0.08994,0.74305,0.03262,-0.21064,-0.63439,-0.01790,0.01220,0.12460,-0.00450,0.00602,0.08999,0.00000
266.320,-0.00712,0.00808,0.08994,0.74305,0.03262,-0.21064,-0.63439,-0.01790,0.01220,0.12460,-0.00450,0.00602,0.08999,0.00000
266.330,-0.00714,0.00808,0.08994,0.74309,0.03262,-0.21077,-0.63429,-0.01790,0.01220,0.12460,-0.00450,0.00602,0.08999,0.00000
266.340,-0.00714,0.00808,0.08994,0.74309,0.03262,-0.21077,-0.63429,-0.01790,0.01220,0.12460,-0.00450,0.00602,0.08999,0.00000
266.709,-0.00753,0.00847,0.09176,0.74382,0.03562,-0.21772,-0.63092,-0.01790,0.01220,0.12460,-0.00508,0.00638,0.09183,0.00000
266.722,-0.00753,0.00847,0.09176,0.74382,0.03562,-0.21772,-0.63092,-0.01790,0.01220,0.12460,-0.00508,0.00638,0.09183,0.00000
266.732,-0.00755,0.00846,0.09176,0.74386,0.03559,-0.21781,-0.63084,-0.01790,0.01220,0.12460,-0.00508,0.00638,0.09183,0.00000
266.742,-0.00755,0.00846,0.09176,0.74386,0.03559,-0.21781,-0.63084,-0.01790,0.01220,0.12460,-0.00508,0.00638,0.09183,0.00000
267.110,-0.00820,0.00864,0.09361,0.74125,0.04496,-0.22329,-0.63141,-0.01790,0.01220,0.12460,-0.00569,0.00673,0.09372,0.00000
267.120,-0.00820,0.00864,0.09361,0.74125,0.04496,-0.22329,-0.63141,-0.01790,0.01220,0.12460,-0.00569,0.00673,0.09372,0.00000
267.130,-0.00820,0.00865,0.09361,0.74118,0.04514,-0.22334,-0.63145,-0.01790,0.01220,0.12460,-0.00569,0.00673,0.09372,0.00000
267.140,-0.00820,0.00865,0.09361,0.74118,0.04514,-0.22334,-0.63145,-0.01790,0.01220,0.12460,-0.00569,0.00673,0.09372,0.00000
267.606,-0.00884,0.00889,0.09551,0.73939,0.05315,-0.22981,-0.63061,-0.01790,0.01220,0.12460,-0.00635,0.00717,0.09559,0.00000
267.619,-0.00884,0.00889,0.09551,0.73939,0.05315,-0.22981,-0.63061,-0.01790,0.01220,0.12460,-0.00635,0.00717,0.09559,0.00000
267.630,-0.00885,0.00890,0.09552,0.73934,0.05321,-0.22974,-0.63069,-0.01790,0.01220,0.12460,-0.00635,0.00717,0.09559,0.00000
267.640,-0.00885,0.00890,0.09552,0.73934,0.05321,-0.22974,-0.63069,-0.01790,0.01220,0.12460,-0.00635,0.00717,0.09559,0.00000
268.006,-0.00954,0.00921,0.09731,0.73748,0.06147,-0.23666,-0.62955,-0.01790,0.01220,0.12460,-0.00709,0.00764,0.09744,0.00000
268.019,-0.00954,0.00921,0.09731,0.73748,0.06147,-0.23666,-0.62955,-0.01790,0.01220,0.12460,-0.00709,0.00764,0.09744,0.00000
268.029,-0.00951,0.00921,0.09731,0.73754,0.06135,-0.23668,-0.62949,-0.01790,0.01220,0.12460,-0.00709,0.00764,0.09744,0.00000
268.039,-0.00951,0.00921,0.09731,0.73754,0.06135,-0.23668,-0.62949,-0.01790,0.01220,0.12460,-0.00709,0.00764,0.09744,0.00000
268.410,-0.01025,0.00956,0.09916,0.73700,0.06686,-0.24400,-0.62675,-0.01790,0.01220,0.12460,-0.00786,0.00824,0.09934,0.00000
268.420,-0.01025,0.00956,0.09916,0.73700,0.06686,-0.24400,-0.62675,-0.01790,0.01220,0.12460,-0.00786,0.00824,0.09934,0.00000
268.430,-0.01023,0.00958,0.09914,0.73701,0.06690,-0.24409,-0.62670,-0.01790,0.01220,0.12460,-0.00786,0.00824,0.09934,0.00000
