t,x,y,z,qw,qx,qy,qz,x_r,y_r,z_r,x_sim,y_sim,z_sim,ctrl_time
1186.337,-0.00379,-0.01445,0.10320,-0.42083,-0.20829,-0.19669,0.86071,-0.00250,-0.01600,0.10550,-0.00180,-0.01434,0.10277,0.00000
1186.350,-0.00378,-0.01446,0.10320,-0.42088,-0.20821,-0.19671,0.86071,-0.00250,-0.01600,0.10550,-0.00180,-0.01434,0.10277,0.00000
1186.360,-0.00378,-0.01446,0.10320,-0.42088,-0.20821,-0.19671,0.86071,-0.00250,-0.01600,0.10550,-0.00180,-0.01434,0.10277,0.00000
1186.723,-0.00414,-0.01534,0.10509,-0.40983,-0.21540,-0.20372,0.86263,-0.00250,-0.01600,0.10550,-0.00200,-0.01532,0.10466,0.00000
1186.735,-0.00414,-0.01534,0.10509,-0.40983,-0.21540,-0.20372,0.86263,-0.00250,-0.01600,0.10550,-0.00200,-0.01532,0.10466,0.00000
1186.745,-0.00416,-0.01534,0.10511,-0.40967,-0.21552,-0.20381,0.86266,-0.00250,-0.01600,0.10550,-0.00200,-0.01532,0.10466,0.00000
1186.755,-0.00416,-0.01534,0.10511,-0.40967,-0.21552,-0.20381,0.86266,-0.00250,-0.01600,0.10550,-0.00200,-0.01532,0.10466,0.00000
1187.165,-0.00439,-0.01593,0.10614,-0.40366,-0.21785,-0.20906,0.86365,-0.00250,-0.01600,0.10550,-0.00207,-0.01582,0.10559,0.00000
1187.175,-0.00432,-0.01590,0.10610,-0.40386,-0.21778,-0.20889,0.86362,-0.00250,-0.01600,0.10550,-0.00207,-0.01582,0.10559,0.00000
1187.185,-0.00432,-0.01590,0.10610,-0.40386,-0.21778,-0.20889,0.86362,-0.00250,-0.01600,0.10550,-0.00207,-0.01582,0.10559,0.00000
1187.195,-0.00431,-0.01589,0.10611,-0.40383,-0.21782,-0.20888,0.86362,-0.00250,-0.01600,0.10550,-0.00207,-0.01582,0.10559,0.00000
1187.423,-0.00420,-0.01551,0.10558,-0.40804,-0.21534,-0.20602,0.86295,-0.00250,-0.01600,0.10550,-0.00201,-0.01534,0.10469,0.00000
1187.436,-0.00420,-0.01551,0.10558,-0.40804,-0.21534,-0.20602,0.86295,-0.00250,-0.01600,0.10550,-0.00201,-0.01534,0.10469,0.00000
1187.446,-0.00422,-0.01549,0.10556,-0.40810,-0.21549,-0.20581,0.86294,-0.00250,-0.01600,0.10550,-0.00201,-0.01534,0.10469,0.00000
1187.459,-0.00422,-0.01549,0.10556,-0.40810,-0.21549,-0.20581,0.86294,-0.00250,-0.01600,0.10550,-0.00201,-0.01534,0.10469,0.00000
1187.823,-0.00392,-0.01451,0.10372,-0.41997,-0.20910,-0.19700,0.86087,-0.00250,-0.01600,0.10550,-0.00182,-0.01436,0.10281,0.00000
1187.833,-0.00392,-0.01451,0.10372,-0.41997,-0.20910,-0.19700,0.86087,-0.00250,-0.01600,0.10550,-0.00182,-0.01436,0.10281,0.00000
1187.843,-0.00392,-0.01451,0.10372,-0.41997,-0.20910,-0.19700,0.86087,-0.00250,-0.01600,0.10550,-0.00182,-0.01436,0.10281,0.00000
1187.853,-0.00391,-0.01449,0.10371,-0.42010,-0.20910,-0.19684,0.86084,-0.00250,-0.01600,0.10550,-0.00182,-0.01436,0.10281,0.00000
1188.227,-0.00370,-0.01356,0.10183,-0.43039,-0.20270,-0.18984,0.85886,-0.00250,-0.01600,0.10550,-0.00154,-0.01341,0.10088,0.00000
1188.240,-0.00370,-0.01356,0.10183,-0.43039,-0.20270,-0.18984,0.85886,-0.00250,-0.01600,0.10550,-0.00154,-0.01341,0.10088,0.00000
1188.250,-0.00370,-0.01357,0.10183,-0.43043,-0.20256,-0.18992,0.85885,-0.00250,-0.01600,0.10550,-0.00154,-0.01341,0.10088,0.00000
1188.260,-0.00370,-0.01357,0.10183,-0.43043,-0.20256,-0.18992,0.85885,-0.00250,-0.01600,0.10550,-0.00154,-0.01341,0.10088,0.00000
1188.622,-0.00328,-0.01273,0.09987,-0.43969,-0.19605,-0.18418,0.85692,-0.00250,-0.01600,0.10550,-0.00120,-0.01249,0.09893,0.00000
1188.633,-0.00328,-0.01273,0.09987,-0.43969,-0.19605,-0.18418,0.85692,-0.00250,-0.01600,0.10550,-0.00120,-0.01249,0.09893,0.00000
1188.643,-0.00328,-0.01273,0.09987,-0.43969,-0.19605,-0.18418,0.85692,-0.00250,-0.01600,0.10550,-0.00120,-0.01249,0.09893,0.00000
1188.653,-0.00334,-0.01275,0.09987,-0.43972,-0.19598,-0.18421,0.85692,-0.00250,-0.01600,0.10550,-0.00120,-0.01249,0.09893,0.00000
1189.023,-0.00284,-0.01201,0.09784,-0.44915,-0.18806,-0.17944,0.85481,-0.00250,-0.01600,0.10550,-0.00084,-0.01159,0.09697,0.00000
1189.033,-0.00284,-0.01201,0.09784,-0.44915,-0.18806,-0.17944,0.85481,-0.00250,-0.01600,0.10550,-0.00084,-0.01159,0.09697,0.00000
1189.044,-0.00284,-0.01201,0.09784,-0.44915,-0.18806,-0.17944,0.85481,-0.00250,-0.01600,0.10550,-0.00084,-0.01159,0.09697,0.00000
1189.054,-0.00287,-0.01200,0.09783,-0.44907,-0.18811,-0.17950,0.85483,-0.00250,-0.01600,0.10550,-0.00084,-0.01159,0.09697,0.00000
1189.423,-0.00251,-0.01125,0.09581,-0.45900,-0.18110,-0.17302,0.85240,-0.00250,-0.01600,0.10550,-0.00047,-0.01069,0.09498,0.00000
1189.434,-0.00251,-0.01125,0.09581,-0.45900,-0.18110,-0.17302,0.85240,-0.00250,-0.01600,0.10550,-0.00047,-0.01069,0.09498,0.00000
1189.444,-0.00251,-0.01125,0.09581,-0.45900,-0.18110,-0.17302,0.85240,-0.00250,-0.01600,0.10550,-0.00047,-0.01069,0.09498,0.00000
1189.454,-0.00249,-0.01124,0.09581,-0.45897,-0.18112,-0.17304,0.85241,-0.00250,-0.01600,0.10550,-0.00047,-0.01069,0.09498,0.00000
1189.822,-0.00223,-0.01046,0.09390,-0.46990,-0.17471,-0.16443,0.84949,-0.00250,-0.01600,0.10550,-0.00014,-0.00982,0.09300,0.00000
1189.833,-0.00223,-0.01046,0.09390,-0.46990,-0.17471,-0.16443,0.84949,-0.00250,-0.01600,0.10550,-0.00014,-0.00982,0.09300,0.00000
1189.843,-0.00223,-0.01046,0.09390,-0.46990,-0.17471,-0.16443,0.84949,-0.00250,-0.01600,0.10550,-0.00014,-0.00982,0.09300,0.00000
1189.853,-0.00217,-0.01043,0.09388,-0.46996,-0.17482,-0.16426,0.84947,-0.00250,-0.01600,0.10550,-0.00014,-0.00982,0.09300,0.00000
1190.223,-0.00184,-0.00962,0.09189,-0.48119,-0.16740,-0.15597,0.84623,-0.00250,-0.01600,0.10550,0.00013,-0.00895,0.09101,0.00000
1190.233,-0.00184,-0.00962,0.09189,-0.48119,-0.16740,-0.15597,0.84623,-0.00250,-0.01600,0.10550,0.00013,-0.00895,0.09101,0.00000
1190.244,-0.00184,-0.00962,0.09189,-0.48119,-0.16740,-0.15597,0.84623,-0.00250,-0.01600,0.10550,0.00013,-0.00895,0.09101,0.00000
1190.254,-0.00189,-0.00964,0.09187,-0.48121,-0.16734,-0.15600,0.84623,-0.00250,-0.01600,0.10550,0.00013,-0.00895,0.09101,0.00000
1190.622,-0.00148,-0.00894,0.08982,-0.49119,-0.15933,-0.14977,0.84316,-0.00250,-0.01600,0.10550,0.00033,-0.00810,0.08902,0.00000
1190.632,-0.00148,-0.00894,0.08982,-0.49119,-0.15933,-0.14977,0.84316,-0.00250,-0.01600,0.10550,0.00033,-0.00810,0.08902,0.00000
1190.642,-0.00148,-0.00894,0.08982,-0.49119,-0.15933,-0.14977,0.84316,-0.00250,-0.01600,0.10550,0.00033,-0.00810,0.08902,0.00000
1190.652,-0.00149,-0.00895,0.08981,-0.49125,-0.15931,-0.14972,0.84314,-0.00250,-0.01600,0.10550,0.00033,-0.00810,0.08902,0.00000
1191.026,-0.00118,-0.00824,0.08773,0.50177,0.15279,0.14108,-0.83963,-0.00250,-0.01600,0.10550,0.00046,-0.00728,0.08702,0.00000
1191.036,-0.00118,-0.00824,0.08773,0.50177,0.15279,0.14108,-0.83963,-0.00250,-0.01600,0.10550,0.00046,-0.00728,0.08702,0.00000
1191.049,-0.00122,-0.00825,0.08773,0.50182,0.15268,0.14110,-0.83961,-0.00250,-0.01600,0.10550,0.00046,-0.00728,0.08702,0.00000
1191.059,-0.00122,-0.00825,0.08773,0.50182,0.15268,0.14110,-0.83961,-0.00250,-0.01600,0.10550,0.00046,-0.00728,0.08702,0.00000
1191.423,-0.00087,-0.00758,0.08568,0.51224,0.14513,0.13336,-0.83592,-0.00250,-0.01600,0.10550,0.00053,-0.00650,0.08503,0.00000
1191.435,-0.00087,-0.00758,0.08568,0.51224,0.14513,0.13336,-0.83592,-0.00250,-0.01600,0.10550,0.00053,-0.00650,0.08503,0.00000
1191.445,-0.00090,-0.00759,0.08566,0.51226,0.14514,0.13334,-0.83591,-0.00250,-0.01600,0.10550,0.00053,-0.00650,0.08503,0.00000
1191.455,-0.00090,-0.00759,0.08566,0.51226,0.14514,0.13334,-0.83591,-0.00250,-0.01600,0.10550,0.00053,-0.00650,0.08503,0.00000
1191.822,-0.00058,-0.00702,0.08366,0.52236,0.13483,0.12846,-0.83214,-0.00250,-0.01600,0.10550,0.00054,-0.00575,0.08303,0.00000
1191.833,-0.00058,-0.00702,0.08366,0.52236,0.13483,0.12846,-0.83214,-0.00250,-0.01600,0.10550,0.00054,-0.00575,0.08303,0.00000
1191.843,-0.00058,-0.00702,0.08366,0.52236,0.13483,0.12846,-0.83214,-0.00250,-0.01600,0.10550,0.00054,-0.00575,0.08303,0.00000
1191.853,-0.00057,-0.00700,0.08367,0.52241,0.13476,0.12845,-0.83212,-0.00250,-0.01600,0.10550,0.00054,-0.00575,0.08303,0.00000
1192.223,-0.00024,-0.00627,0.08163,0.53550,0.12509,0.11824,-0.82681,-0.00250,-0.01600,0.10550,0.00051,-0.00505,0.08100,0.00000
1192.233,-0.00024,-0.00627,0.08163,0.53550,0.12509,0.11824,-0.82681,-0.00250,-0.01600,0.10550,0.00051,-0.00505,0.08100,0.00000
1192.243,-0.00024,-0.00627,0.08163,0.53550,0.12509,0.11824,-0.82681,-0.00250,-0.01600,0.10550,0.00051,-0.00505,0.08100,0.00000
1192.253,-0.00020,-0.00626,0.08162,0.53561,0.12505,0.11811,-0.82676,-0.00250,-0.01600,0.10550,0.00051,-0.00505,0.08100,0.00000
1192.623,0.00014,-0.00560,0.07952,0.54950,0.11377,0.10779,-0.82067,-0.00250,-0.01600,0.10550,0.00045,-0.00439,0.07897,0.00000
1192.633,0.00014,-0.00560,0.07952,0.54950,0.11377,0.10779,-0.82067,-0.00250,-0.01600,0.10550,0.00045,-0.00439,0.07897,0.00000
1192.644,0.00014,-0.00560,0.07952,0.54950,0.11377,0.10779,-0.82067,-0.00250,-0.01600,0.10550,0.00045,-0.00439,0.07897,0.00000
1192.654,0.00009,-0.00561,0.07952,0.54952,0.11360,0.10792,-0.82066,-0.00250,-0.01600,0.10550,0.00045,-0.00439,0.07897,0.00000
1193.022,0.00029,-0.00494,0.07747,0.56316,0.10099,0.09875,-0.81419,-0.00250,-0.01600,0.10550,0.00038,-0.00378,0.07691,0.00000
1193.033,0.00029,-0.00494,0.07747,0.56316,0.10099,0.09875,-0.81419,-0.00250,-0.01600,0.10550,0.00038,-0.00378,0.07691,0.00000
1193.043,0.00029,-0.00494,0.07747,0.56316,0.10099,0.09875,-0.81419,-0.00250,-0.01600,0.10550,0.00038,-0.00378,0.07691,0.00000
1193.053,0.00030,-0.00494,0.07747,0.56318,0.10088,0.09881,-0.81418,-0.00250,-0.01600,0.10550,0.00038,-0.00378,0.07691,0.00000
1193.423,0.00041,-0.00432,0.07543,0.57807,0.08899,0.08645,-0.80650,-0.00250,-0.01600,0.10550,0.00031,-0.00323,0.07485,0.00000
1193.433,0.00041,-0.00432,0.07543,0.57807,0.08899,0.08645,-0.80650,-0.00250,-0.01600,0.10550,0.00031,-0.00323,0.07485,0.00000
1193.443,0.00041,-0.00432,0.07543,0.57807,0.08899,0.08645,-0.80650,-0.00250,-0.01600,0.10550,0.00031,-0.00323,0.07485,0.00000
1193.453,0.00037,-0.00433,0.07541,0.57818,0.08891,0.08633,-0.80644,-0.00250,-0.01600,0.10550,0.00031,-0.00323,0.07485,0.00000
1193.823,0.00042,-0.00371,0.07338,0.59262,0.07725,0.07383,-0.79837,-0.00250,-0.01600,0.10550,0.00024,-0.00275,0.07279,0.00000
1193.835,0.00042,-0.00371,0.07338,0.59262,0.07725,0.07383,-0.79837,-0.00250,-0.01600,0.10550,0.00024,-0.00275,0.07279,0.00000
1193.846,0.00044,-0.00371,0.07337,0.59268,0.07726,0.07371,-0.79833,-0.00250,-0.01600,0.10550,0.00024,-0.00275,0.07279,0.00000
1193.856,0.00044,-0.00371,0.07337,0.59268,0.07726,0.07371,-0.79833,-0.00250,-0.01600,0.10550,0.00024,-0.00275,0.07279,0.00000
1194.224,0.00045,-0.00320,0.07125,0.60662,0.06493,0.06204,-0.78991,-0.00250,-0.01600,0.10550,0.00018,-0.00233,0.07070,0.00000
1194.234,0.00045,-0.00320,0.07125,0.60662,0.06493,0.06204,-0.78991,-0.00250,-0.01600,0.10550,0.00018,-0.00233,0.07070,0.00000
1194.244,0.00045,-0.00320,0.07125,0.60662,0.06493,0.06204,-0.78991,-0.00250,-0.01600,0.10550,0.00018,-0.00233,0.07070,0.00000
1194.255,0.00042,-0.00320,0.07123,0.60664,0.06490,0.06203,-0.78989,-0.00250,-0.01600,0.10550,0.00018,-0.00233,0.07070,0.00000
1194.627,0.00048,-0.00271,0.06911,0.61967,0.05281,0.05106,-0.78142,-0.00250,-0.01600,0.10550,0.00010,-0.00198,0.06861,0.00000
1194.637,0.00048,-0.00271,0.06911,0.61967,0.05281,0.05106,-0.78142,-0.00250,-0.01600,0.10550,0.00010,-0.00198,0.06861,0.00000
1194.649,0.00054,-0.00270,0.06912,0.61974,0.05278,0.05096,-0.78137,-0.00250,-0.01600,0.10550,0.00010,-0.00198,0.06861,0.00000
1194.659,0.00054,-0.00270,0.06912,0.61974,0.05278,0.05096,-0.78137,-0.00250,-0.01600,0.10550,0.00010,-0.00198,0.06861,0.00000
1195.025,0.00049,-0.00233,0.06698,0.63050,0.04270,0.04153,-0.77390,-0.00250,-0.01600,0.10550,0.00003,-0.00165,0.06650,0.00000
1195.035,0.00049,-0.00233,0.06698,0.63050,0.04270,0.04153,-0.77390,-0.00250,-0.01600,0.10550,0.00003,-0.00165,0.06650,0.00000
1195.045,0.00053,-0.00232,0.06698,0.63055,0.04264,0.04150,-0.77386,-0.00250,-0.01600,0.10550,0.00003,-0.00165,0.06650,0.00000
1195.055,0.00053,-0.00232,0.06698,0.63055,0.04264,0.04150,-0.77386,-0.00250,-0.01600,0.10550,0.00003,-0.00165,0.06650,0.00000
1198.827,0.00236,-0.00183,0.06464,0.64399,0.00796,0.04940,-0.76339,0.00780,-0.01090,0.13280,0.00151,-0.00096,0.06424,0.00000
1198.840,0.00236,-0.00183,0.06464,0.64399,0.00796,0.04940,-0.76339,0.00780,-0.01090,0.13280,0.00151,-0.00096,0.06424,0.00000
1198.850,0.00236,-0.00184,0.06464,0.64400,0.00795,0.04940,-0.76339,0.00780,-0.01090,0.13280,0.00151,-0.00096,0.06424,0.00000
1198.860,0.00236,-0.00184,0.06464,0.64400,0.00795,0.04940,-0.76339,0.00780,-0.01090,0.13280,0.00151,-0.00096,0.06424,0.00000
1199.227,0.00285,-0.00195,0.06614,0.64058,0.00152,0.06116,-0.76545,0.00780,-0.01090,0.13280,0.00172,-0.00121,0.06625,0.00000
1199.237,0.00285,-0.00195,0.06614,0.64058,0.00152,0.06116,-0.76545,0.00780,-0.01090,0.13280,0.00172,-0.00121,0.06625,0.00000
1199.249,0.00285,-0.00195,0.06614,0.64054,0.00158,0.06117,-0.76548,0.00780,-0.01090,0.13280,0.00172,-0.00121,0.06625,0.00000
1199.259,0.00285,-0.00195,0.06614,0.64054,0.00158,0.06117,-0.76548,0.00780,-0.01090,0.13280,0.00172,-0.00121,0.06625,0.00000
1199.624,0.00317,-0.00219,0.06812,0.63410,0.00181,0.07221,-0.76987,0.00780,-0.01090,0.13280,0.00197,-0.00148,0.06822,0.00000
1199.634,0.00317,-0.00219,0.06812,0.63410,0.00181,0.07221,-0.76987,0.00780,-0.01090,0.13280,0.00197,-0.00148,0.06822,0.00000
1199.645,0.00317,-0.00219,0.06812,0.63410,0.00181,0.07221,-0.76987,0.00780,-0.01090,0.13280,0.00197,-0.00148,0.06822,0.00000
1199.655,0.00320,-0.00219,0.06812,0.63409,0.00187,0.07219,-0.76988,0.00780,-0.01090,0.13280,0.00197,-0.00148,0.06822,0.00000
1199.923,0.00338,-0.00245,0.06996,0.62745,0.00211,0.08333,-0.77418,0.00780,-0.01090,0.13280,0.00221,-0.00175,0.07004,0.00000
1199.935,0.00338,-0.00245,0.06996,0.62745,0.00211,0.08333,-0.77418,0.00780,-0.01090,0.13280,0.00221,-0.00175,0.07004,0.00000
1199.945,0.00341,-0.00245,0.07005,0.62706,0.00204,0.08405,-0.77442,0.00780,-0.01090,0.13280,0.00221,-0.00175,0.07004,0.00000
1199.955,0.00341,-0.00245,0.07005,0.62706,0.00204,0.08405,-0.77442,0.00780,-0.01090,0.13280,0.00221,-0.00175,0.07004,0.00000
1200.327,0.00376,-0.00280,0.07197,0.61950,0.00240,0.09641,-0.77905,0.00780,-0.01090,0.13280,0.00253,-0.00209,0.07214,0.00000
1200.339,0.00376,-0.00280,0.07197,0.61950,0.00240,0.09641,-0.77905,0.00780,-0.01090,0.13280,0.00253,-0.00209,0.07214,0.00000
1200.349,0.00377,-0.00280,0.07198,0.61944,0.00240,0.09651,-0.77909,0.00780,-0.01090,0.13280,0.00253,-0.00209,0.07214,0.00000
1200.359,0.00377,-0.00280,0.07198,0.61944,0.00240,0.09651,-0.77909,0.00780,-0.01090,0.13280,0.00253,-0.00209,0.07214,0.00000
1200.624,0.00401,-0.00312,0.07372,0.61264,0.00235,0.10771,-0.78298,0.00780,-0.01090,0.13280,0.00280,-0.00242,0.07395,0.00000
1200.634,0.00401,-0.00312,0.07372,0.61264,0.00235,0.10771,-0.78298,0.00780,-0.01090,0.13280,0.00280,-0.00242,0.07395,0.00000
1200.644,0.00401,-0.00312,0.07372,0.61264,0.00235,0.10771,-0.78298,0.00780,-0.01090,0.13280,0.00280,-0.00242,0.07395,0.00000
1200.655,0.00403,-0.00313,0.07380,0.61223,0.00229,0.10843,-0.78321,0.00780,-0.01090,0.13280,0.00280,-0.00242,0.07395,0.00000
1201.026,0.00433,-0.00351,0.07578,0.60397,0.00202,0.12192,-0.78762,0.00780,-0.01090,0.13280,0.00313,-0.00284,0.07601,0.00000
1201.038,0.00433,-0.00351,0.07578,0.60397,0.00202,0.12192,-0.78762,0.00780,-0.01090,0.13280,0.00313,-0.00284,0.07601,0.00000
1201.048,0.00435,-0.00352,0.07578,0.60399,0.00199,0.12192,-0.78761,0.00780,-0.01090,0.13280,0.00313,-0.00284,0.07601,0.00000
1201.058,0.00435,-0.00352,0.07578,0.60399,0.00199,0.12192,-0.78761,0.00780,-0.01090,0.13280,0.00313,-0.00284,0.07601,0.00000
1201.322,0.00457,-0.00390,0.07760,0.59770,-0.00046,0.13382,-0.79047,0.00780,-0.01090,0.13280,0.00340,-0.00326,0.07783,0.00000
1201.333,0.00457,-0.00390,0.07760,0.59770,-0.00046,0.13382,-0.79047,0.00780,-0.01090,0.13280,0.00340,-0.00326,0.07783,0.00000
1201.343,0.00457,-0.00390,0.07760,0.59770,-0.00046,0.13382,-0.79047,0.00780,-0.01090,0.13280,0.00340,-0.00326,0.07783,0.00000
1201.353,0.00460,-0.00390,0.07767,0.59738,-0.00062,0.13445,-0.79061,0.00780,-0.01090,0.13280,0.00340,-0.00326,0.07783,0.00000
1201.723,0.00495,-0.00445,0.07958,0.58904,0.00028,0.14660,-0.79469,0.00780,-0.01090,0.13280,0.00372,-0.00376,0.07982,0.00000
1201.734,0.00495,-0.00445,0.07958,0.58904,0.00028,0.14660,-0.79469,0.00780,-0.01090,0.13280,0.00372,-0.00376,0.07982,0.00000
1201.744,0.00495,-0.00445,0.07958,0.58904,0.00028,0.14660,-0.79469,0.00780,-0.01090,0.13280,0.00372,-0.00376,0.07982,0.00000
1201.754,0.00492,-0.00446,0.07958,0.58898,0.00029,0.14669,-0.79472,0.00780,-0.01090,0.13280,0.00372,-0.00376,0.07982,0.00000
1202.024,0.00519,-0.00483,0.08127,0.58281,-0.00046,0.15664,-0.79737,0.00780,-0.01090,0.13280,0.00399,-0.00424,0.08156,0.00000
1202.035,0.00519,-0.00483,0.08127,0.58281,-0.00046,0.15664,-0.79737,0.00780,-0.01090,0.13280,0.00399,-0.00424,0.08156,0.00000
1202.045,0.00519,-0.00483,0.08127,0.58281,-0.00046,0.15664,-0.79737,0.00780,-0.01090,0.13280,0.00399,-0.00424,0.08156,0.00000
1202.055,0.00521,-0.00487,0.08134,0.58248,-0.00068,0.15731,-0.79748,0.00780,-0.01090,0.13280,0.00399,-0.00424,0.08156,0.00000
1202.326,0.00538,-0.00534,0.08318,0.57526,-0.00160,0.16879,-0.80036,0.00780,-0.01090,0.13280,0.00432,-0.00477,0.08344,0.00000
1202.336,0.00538,-0.00534,0.08318,0.57526,-0.00160,0.16879,-0.80036,0.00780,-0.01090,0.13280,0.00432,-0.00477,0.08344,0.00000
1202.349,0.00542,-0.00536,0.08324,0.57499,-0.00177,0.16932,-0.80045,0.00780,-0.01090,0.13280,0.00432,-0.00477,0.08344,0.00000
1202.359,0.00542,-0.00536,0.08324,0.57499,-0.00177,0.16932,-0.80045,0.00780,-0.01090,0.13280,0.00432,-0.00477,0.08344,0.00000
1202.722,0.00575,-0.00583,0.08518,0.56994,-0.00639,0.18030,-0.80164,0.00780,-0.01090,0.13280,0.00469,-0.00532,0.08538,0.00000
1202.732,0.00575,-0.00583,0.08518,0.56994,-0.00639,0.18030,-0.80164,0.00780,-0.01090,0.13280,0.00469,-0.00532,0.08538,0.00000
1202.743,0.00575,-0.00583,0.08518,0.56994,-0.00639,0.18030,-0.80164,0.00780,-0.01090,0.13280,0.00469,-0.00532,0.08538,0.00000
1202.753,0.00579,-0.00583,0.08517,0.56990,-0.00616,0.18017,-0.80170,0.00780,-0.01090,0.13280,0.00469,-0.00532,0.08538,0.00000
1203.026,0.00606,-0.00636,0.08687,0.56391,-0.00683,0.18933,-0.80381,0.00780,-0.01090,0.13280,0.00502,-0.00582,0.08706,0.00000
1203.036,0.00606,-0.00636,0.08687,0.56391,-0.00683,0.18933,-0.80381,0.00780,-0.01090,0.13280,0.00502,-0.00582,0.08706,0.00000
1203.046,0.00608,-0.00638,0.08696,0.56360,-0.00737,0.19019,-0.80382,0.00780,-0.01090,0.13280,0.00502,-0.00582,0.08706,0.00000
1203.056,0.00608,-0.00638,0.08696,0.56360,-0.00737,0.19019,-0.80382,0.00780,-0.01090,0.13280,0.00502,-0.00582,0.08706,0.00000
1203.423,0.00644,-0.00689,0.08892,0.55875,-0.01251,0.20095,-0.80453,0.00780,-0.01090,0.13280,0.00546,-0.00639,0.08902,0.00000
1203.433,0.00644,-0.00689,0.08892,0.55875,-0.01251,0.20095,-0.80453,0.00780,-0.01090,0.13280,0.00546,-0.00639,0.08902,0.00000
1203.444,0.00644,-0.00689,0.08892,0.55875,-0.01251,0.20095,-0.80453,0.00780,-0.01090,0.13280,0.00546,-0.00639,0.08902,0.00000
1203.454,0.00644,-0.00688,0.08895,0.55860,-0.01254,0.20118,-0.80457,0.00780,-0.01090,0.13280,0.00546,-0.00639,0.08902,0.00000
1203.726,0.00663,-0.00736,0.09066,0.55399,-0.01489,0.20939,-0.80562,0.00780,-0.01090,0.13280,0.00585,-0.00689,0.09071,0.00000
1203.736,0.00663,-0.00736,0.09066,0.55399,-0.01489,0.20939,-0.80562,0.00780,-0.01090,0.13280,0.00585,-0.00689,0.09071,0.00000
1203.746,0.00668,-0.00735,0.09074,0.55363,-0.01501,0.20998,-0.80571,0.00780,-0.01090,0.13280,0.00585,-0.00689,0.09071,0.00000
1203.759,0.00668,-0.00735,0.09074,0.55363,-0.01501,0.20998,-0.80571,0.00780,-0.01090,0.13280,0.00585,-0.00689,0.09071,0.00000
1204.127,0.00692,-0.00797,0.09259,0.54811,-0.01628,0.21857,-0.80718,0.00780,-0.01090,0.13280,0.00631,-0.00746,0.09261,0.00000
1204.140,0.00692,-0.00797,0.09259,0.54811,-0.01628,0.21857,-0.80718,0.00780,-0.01090,0.13280,0.00631,-0.00746,0.09261,0.00000
1204.150,0.00693,-0.00797,0.09259,0.54809,-0.01632,0.21863,-0.80718,0.00780,-0.01090,0.13280,0.00631,-0.00746,0.09261,0.00000
1204.160,0.00693,-0.00797,0.09259,0.54809,-0.01632,0.21863,-0.80718,0.00780,-0.01090,0.13280,0.00631,-0.00746,0.09261,0.00000
1204.523,0.00717,-0.00856,0.09445,0.54275,-0.01808,0.22721,-0.80837,0.00780,-0.01090,0.13280,0.00674,-0.00803,0.09442,0.00000
1204.533,0.00717,-0.00856,0.09445,0.54275,-0.01808,0.22721,-0.80837,0.00780,-0.01090,0.13280,0.00674,-0.00803,0.09442,0.00000
1204.543,0.00717,-0.00856,0.09445,0.54275,-0.01808,0.22721,-0.80837,0.00780,-0.01090,0.13280,0.00674,-0.00803,0.09442,0.00000
1204.553,0.00714,-0.00857,0.09445,0.54277,-0.01814,0.22723,-0.80836,0.00780,-0.01090,0.13280,0.00674,-0.00803,0.09442,0.00000
1204.923,0.00735,-0.00920,0.09636,0.53661,-0.01941,0.23647,-0.80979,0.00780,-0.01090,0.13280,0.00712,-0.00864,0.09624,0.00000
1204.933,0.00735,-0.00920,0.09636,0.53661,-0.01941,0.23647,-0.80979,0.00780,-0.01090,0.13280,0.00712,-0.00864,0.09624,0.00000
1204.943,0.00735,-0.00920,0.09636,0.53661,-0.01941,0.23647,-0.80979,0.00780,-0.01090,0.13280,0.00712,-0.00864,0.09624,0.00000
1204.953,0.00733,-0.00921,0.09636,0.53661,-0.01934,0.23642,-0.80980,0.00780,-0.01090,0.13280,0.00712,-0.00864,0.09624,0.00000
1205.227,0.00761,-0.00982,0.09805,0.53243,-0.02072,0.24299,-0.81058,0.00780,-0.01090,0.13280,0.00742,-0.00928,0.09797,0.00000
1205.237,0.00761,-0.00982,0.09805,0.53243,-0.02072,0.24299,-0.81058,0.00780,-0.01090,0.13280,0.00742,-0.00928,0.09797,0.00000
1205.250,0.00757,-0.00982,0.09818,0.53211,-0.02134,0.24386,-0.81052,0.00780,-0.01090,0.13280,0.00742,-0.00928,0.09797,0.00000
1205.260,0.00757,-0.00982,0.09818,0.53211,-0.02134,0.24386,-0.81052,0.00780,-0.01090,0.13280,0.00742,-0.00928,0.09797,0.00000
1205.527,0.00762,-0.01046,0.09984,0.52663,-0.01962,0.24988,-0.81230,0.00780,-0.01090,0.13280,0.00772,-0.00999,0.09975,0.00000
1205.540,0.00762,-0.01046,0.09984,0.52663,-0.01962,0.24988,-0.81230,0.00780,-0.01090,0.13280,0.00772,-0.00999,0.09975,0.00000
1205.550,0.00758,-0.01046,0.09999,0.52614,-0.02014,0.25090,-0.81230,0.00780,-0.01090,0.13280,0.00772,-0.00999,0.09975,0.00000
1205.560,0.00758,-0.01046,0.09999,0.52614,-0.02014,0.25090,-0.81230,0.00780,-0.01090,0.13280,0.00772,-0.00999,0.09975,0.00000
1205.823,0.00782,-0.01116,0.10177,0.52026,-0.02203,0.25991,-0.81320,0.00780,-0.01090,0.13280,0.00816,-0.01068,0.10157,0.00000
