timestamp,beta1_vel,beta2_vel,beta3_vel,alpha1_vel,alpha2_vel,alpha3_vel
13.380000,0.001883,0.000942,0.000000,-0.523855,-0.052360,0.000000
13.390000,0.001873,0.000937,0.000000,-0.524203,-0.052360,0.000000
13.400000,0.001863,0.000932,0.000000,-0.524548,-0.052360,0.000000
13.410000,0.001854,0.000927,0.000000,-0.524891,-0.052360,0.000000
13.420000,0.001844,0.000922,0.000000,-0.525233,-0.052360,0.000000
13.430000,0.001834,0.000917,0.000000,-0.525572,-0.052360,0.000000
13.440000,0.001824,0.000912,0.000000,-0.525909,-0.052360,0.000000
13.450000,0.001814,0.000907,0.000000,-0.526244,-0.052360,0.000000
13.460000,0.001804,0.000902,0.000000,-0.526577,-0.052360,0.000000
13.470000,0.001794,0.000897,0.000000,-0.526908,-0.052360,0.000000
13.480000,0.001784,0.000892,0.000000,-0.527237,-0.052360,0.000000
13.490000,0.001774,0.000887,0.000000,-0.527563,-0.052360,0.000000
13.500000,0.001763,0.000882,0.000000,-0.527888,-0.052360,0.000000
13.510000,0.001753,0.000877,0.000000,-0.528211,-0.052360,0.000000
13.520000,0.001743,0.000871,0.000000,-0.528531,-0.052360,0.000000
13.530000,0.001733,0.000866,0.000000,-0.528850,-0.052360,0.000000
13.540000,0.001722,0.000861,0.000000,-0.529166,-0.052360,0.000000
13.550000,0.001712,0.000856,0.000000,-0.529480,-0.052360,0.000000
13.560000,0.001702,0.000851,0.000000,-0.529792,-0.052360,0.000000
13.570000,0.001691,0.000846,0.000000,-0.530102,-0.052360,0.000000
13.580000,0.001681,0.000841,0.000000,-0.530410,-0.052360,0.000000
13.590000,0.001671,0.000835,0.000000,-0.530716,-0.052360,0.000000
13.600000,0.001660,0.000830,0.000000,-0.531020,-0.052360,0.000000
13.610000,0.001650,0.000825,0.000000,-0.531321,-0.052360,0.000000
13.620000,0.001639,0.000820,0.000000,-0.531621,-0.052360,0.000000
13.630000,0.001629,0.000814,0.000000,-0.531918,-0.052360,0.000000
13.640000,0.001618,0.000809,0.000000,-0.532214,-0.052360,0.000000
13.650000,0.001607,0.000804,0.000000,-0.532507,-0.052360,0.000000
13.660000,0.001597,0.000798,0.000000,-0.532798,-0.052360,0.000000
13.670000,0.001586,0.000793,0.000000,-0.533087,-0.052360,0.000000
13.680000,0.001576,0.000788,0.000000,-0.533374,-0.052360,0.000000
13.690000,0.001565,0.000782,0.000000,-0.533658,-0.052360,0.000000
13.700000,0.001554,0.000777,0.000000,-0.533941,-0.052360,0.000000
13.710000,0.001543,0.000772,0.000000,-0.534222,-0.052360,0.000000
13.720000,0.001533,0.000766,0.000000,-0.534500,-0.052360,0.000000
13.730000,0.001522,0.000761,0.000000,-0.534776,-0.052360,0.000000
13.740000,0.001511,0.000755,0.000000,-0.535051,-0.052360,0.000000
13.750000,0.001500,0.000750,0.000000,-0.535323,-0.052360,0.000000
13.760000,0.001489,0.000745,0.000000,-0.535593,-0.052360,0.000000
13.770000,0.001478,0.000739,0.000000,-0.535861,-0.052360,0.000000
13.780000,0.001467,0.000734,0.000000,-0.536126,-0.052360,0.000000
13.790000,0.001456,0.000728,0.000000,-0.536390,-0.052360,0.000000
13.800000,0.001445,0.000723,0.000000,-0.536651,-0.052360,0.000000
13.810000,0.001434,0.000717,0.000000,-0.536911,-0.052360,0.000000
13.820000,0.001423,0.000712,0.000000,-0.537168,-0.052360,0.000000
13.830000,0.001412,0.000706,0.000000,-0.537423,-0.052360,0.000000
13.840000,0.001401,0.000701,0.000000,-0.537676,-0.052360,0.000000
13.850000,0.001390,0.000695,0.000000,-0.537927,-0.052360,0.000000
13.860000,0.001379,0.000689,0.000000,-0.538176,-0.052360,0.000000
13.870000,0.001368,0.000684,0.000000,-0.538422,-0.052360,0.000000
13.880000,0.001356,0.000678,0.000000,-0.538667,-0.052360,0.000000
13.890000,0.001345,0.000673,0.000000,-0.538909,-0.052360,0.000000
13.900000,0.001334,0.000667,0.000000,-0.539149,-0.052360,0.000000
13.910000,0.001323,0.000661,0.000000,-0.539387,-0.052360,0.000000
13.920000,0.001311,0.000656,0.000000,-0.539623,-0.052360,0.000000
13.930000,0.001300,0.000650,0.000000,-0.539857,-0.052360,0.000000
13.940000,0.001289,0.000644,0.000000,-0.540089,-0.052360,0.000000
13.950000,0.001277,0.000639,0.000000,-0.540318,-0.052360,0.000000
13.960000,0.001266,0.000633,0.000000,-0.540546,-0.052360,0.000000
13.970000,0.001255,0.000627,0.000000,-0.540771,-0.052360,0.000000
13.980000,0.001243,0.000622,0.000000,-0.540994,-0.052360,0.000000
13.990000,0.001232,0.000616,0.000000,-0.541215,-0.052360,0.000000
14.000000,0.001220,0.000610,0.000000,-0.541434,-0.052360,0.000000
14.010000,0.001209,0.000604,0.000000,-0.541650,-0.052360,0.000000
14.020000,0.001197,0.000599,0.000000,-0.541865,-0.052360,0.000000
14.030000,0.001186,0.000593,0.000000,-0.542077,-0.052360,0.000000
14.040000,0.001174,0.000587,0.000000,-0.542287,-0.052360,0.000000
14.050000,0.001163,0.000581,0.000000,-0.542495,-0.052360,0.000000
14.060000,0.001151,0.000575,0.000000,-0.542701,-0.052360,0.000000
14.070000,0.001139,0.000570,0.000000,-0.542905,-0.052360,0.000000
14.080000,0.001128,0.000564,0.000000,-0.543107,-0.052360,0.000000
14.090000,0.001116,0.000558,0.000000,-0.543306,-0.052360,0.000000
14.100000,0.001104,0.000552,0.000000,-0.543504,-0.052360,0.000000
14.110000,0.001093,0.000546,0.000000,-0.543699,-0.052360,0.000000
14.120000,0.001081,0.000540,0.000000,-0.543892,-0.052360,0.000000
14.130000,0.001069,0.000535,0.000000,-0.544082,-0.052360,0.000000
14.140000,0.001057,0.000529,0.000000,-0.544271,-0.052360,0.000000
14.150000,0.001046,0.000523,0.000000,-0.544458,-0.052360,0.000000
14.160000,0.001034,0.000517,0.000000,-0.544642,-0.052360,0.000000
14.170000,0.001022,0.000511,0.000000,-0.544824,-0.052360,0.000000
14.180000,0.001010,0.000505,0.000000,-0.545004,-0.052360,0.000000
14.190000,0.000998,0.000499,0.000000,-0.545182,-0.052360,0.000000
14.200000,0.000987,0.000493,0.000000,-0.545358,-0.052360,0.000000
14.210000,0.000975,0.000487,0.000000,-0.545531,-0.052360,0.000000
14.220000,0.000963,0.000481,0.000000,-0.545703,-0.052360,0.000000
14.230000,0.000951,0.000475,0.000000,-0.545872,-0.052360,0.000000
14.240000,0.000939,0.000469,0.000000,-0.546039,-0.052360,0.000000
14.250000,0.000927,0.000464,0.000000,-0.546204,-0.052360,0.000000
14.260000,0.000915,0.000458,0.000000,-0.546367,-0.052360,0.000000
14.270000,0.000903,0.000452,0.000000,-0.546527,-0.052360,0.000000
14.280000,0.000891,0.000446,0.000000,-0.546686,-0.052360,0.000000
14.290000,0.000879,0.000440,0.000000,-0.546842,-0.052360,0.000000
14.300000,0.000867,0.000434,0.000000,-0.546996,-0.052360,0.000000
14.310000,0.000855,0.000428,0.000000,-0.547148,-0.052360,0.000000
14.320000,0.000843,0.000422,0.000000,-0.547298,-0.052360,0.000000
14.330000,0.000831,0.000415,0.000000,-0.547445,-0.052360,0.000000
14.340000,0.000819,0.000409,0.000000,-0.547591,-0.052360,0.000000
14.350000,0.000807,0.000403,0.000000,-0.547734,-0.052360,0.000000
14.360000,0.000795,0.000397,0.000000,-0.547875,-0.052360,0.000000
14.370000,0.000783,0.000391,0.000000,-0.548014,-0.052360,0.000000
14.380000,0.000770,0.000385,0.000000,-0.548150,-0.052360,0.000000
14.390000,0.000758,0.000379,0.000000,-0.548285,-0.052360,0.000000
14.400000,0.000746,0.000373,0.000000,-0.548417,-0.052360,0.000000
14.410000,0.000734,0.000367,0.000000,-0.548547,-0.052360,0.000000
14.420000,0.000722,0.000361,0.000000,-0.548675,-0.052360,0.000000
14.430000,0.000709,0.000355,0.000000,-0.548801,-0.052360,0.000000
14.440000,0.000697,0.000349,0.000000,-0.548925,-0.052360,0.000000
14.450000,0.000685,0.000343,0.000000,-0.549046,-0.052360,0.000000
14.460000,0.000673,0.000336,0.000000,-0.549166,-0.052360,0.000000
14.470000,0.000661,0.000330,0.000000,-0.549283,-0.052360,0.000000
14.480000,0.000648,0.000324,0.000000,-0.549398,-0.052360,0.000000
14.490000,0.000636,0.000318,0.000000,-0.549510,-0.052360,0.000000
14.500000,0.000624,0.000312,0.000000,-0.549621,-0.052360,0.000000
14.510000,0.000611,0.000306,0.000000,-0.549729,-0.052360,0.000000
14.520000,0.000599,0.000300,0.000000,-0.549835,-0.052360,0.000000
14.530000,0.000587,0.000293,0.000000,-0.549939,-0.052360,0.000000
14.540000,0.000574,0.000287,0.000000,-0.550041,-0.052360,0.000000
14.550000,0.000562,0.000281,0.000000,-0.550141,-0.052360,0.000000
14.560000,0.000550,0.000275,0.000000,-0.550238,-0.052360,0.000000
14.570000,0.000537,0.000269,0.000000,-0.550334,-0.052360,0.000000
14.580000,0.000525,0.000263,0.000000,-0.550427,-0.052360,0.000000
14.590000,0.000513,0.000256,0.000000,-0.550518,-0.052360,0.000000
14.600000,0.000500,0.000250,0.000000,-0.550606,-0.052360,0.000000
14.610000,0.000488,0.000244,0.000000,-0.550693,-0.052360,0.000000
14.620000,0.000476,0.000238,0.000000,-0.550777,-0.052360,0.000000
14.630000,0.000463,0.000232,0.000000,-0.550859,-0.052360,0.000000
14.640000,0.000451,0.000225,0.000000,-0.550939,-0.052360,0.000000
14.650000,0.000438,0.000219,0.000000,-0.551017,-0.052360,0.000000
14.660000,0.000426,0.000213,0.000000,-0.551093,-0.052360,0.000000
14.670000,0.000413,0.000207,0.000000,-0.551166,-0.052360,0.000000
14.680000,0.000401,0.000200,0.000000,-0.551237,-0.052360,0.000000
14.690000,0.000388,0.000194,0.000000,-0.551306,-0.052360,0.000000
14.700000,0.000376,0.000188,0.000000,-0.551373,-0.052360,0.000000
14.710000,0.000364,0.000182,0.000000,-0.551438,-0.052360,0.000000
14.720000,0.000351,0.000176,0.000000,-0.551500,-0.052360,0.000000
14.730000,0.000339,0.000169,0.000000,-0.551561,-0.052360,0.000000
14.740000,0.000326,0.000163,0.000000,-0.551619,-0.052360,0.000000
14.750000,0.000314,0.000157,0.000000,-0.551675,-0.052360,0.000000
14.760000,0.000301,0.000151,0.000000,-0.551728,-0.052360,0.000000
14.770000,0.000289,0.000144,0.000000,-0.551780,-0.052360,0.000000
14.780000,0.000276,0.000138,0.000000,-0.551829,-0.052360,0.000000
14.790000,0.000264,0.000132,0.000000,-0.551876,-0.052360,0.000000
14.800000,0.000251,0.000126,0.000000,-0.551921,-0.052360,0.000000
14.810000,0.000239,0.000119,0.000000,-0.551964,-0.052360,0.000000
14.820000,0.000226,0.000113,0.000000,-0.552005,-0.052360,0.000000
14.830000,0.000213,0.000107,0.000000,-0.552043,-0.052360,0.000000
14.840000,0.000201,0.000100,0.000000,-0.552079,-0.052360,0.000000
14.850000,0.000188,0.000094,0.000000,-0.552113,-0.052360,0.000000
14.860000,0.000176,0.000088,0.000000,-0.552145,-0.052360,0.000000
14.870000,0.000163,0.000082,0.000000,-0.552175,-0.052360,0.000000
14.880000,0.000151,0.000075,0.000000,-0.552202,-0.052360,0.000000
14.890000,0.000138,0.000069,0.000000,-0.552227,-0.052360,0.000000
14.900000,0.000126,0.000063,0.000000,-0.552250,-0.052360,0.000000
14.910000,0.000113,0.000057,0.000000,-0.552271,-0.052360,0.000000
14.920000,0.000101,0.000050,0.000000,-0.552290,-0.052360,0.000000
14.930000,0.000088,0.000044,0.000000,-0.552306,-0.052360,0.000000
14.940000,0.000075,0.000038,0.000000,-0.552320,-0.052360,0.000000
14.950000,0.000063,0.000031,0.000000,-0.552332,-0.052360,0.000000
14.960000,0.000050,0.000025,0.000000,-0.552342,-0.052360,0.000000
14.970000,0.000038,0.000019,0.000000,-0.552350,-0.052360,0.000000
14.980000,0.000025,0.000013,0.000000,-0.552355,-0.052360,0.000000
14.990000,0.000013,0.000006,0.000000,-0.552359,-0.052360,0.000000
15.000000,0.000000,0.000000,0.000000,-0.552360,-0.052360,0.000000
15.010000,-0.000013,-0.000006,0.000000,-0.552359,-0.052360,0.000000
15.020000,-0.000025,-0.000013,0.000000,-0.552355,-0.052360,0.000000
15.030000,-0.000038,-0.000019,0.000000,-0.552350,-0.052360,0.000000
15.040000,-0.000050,-0.000025,0.000000,-0.552342,-0.052360,0.000000
15.050000,-0.000063,-0.000031,0.000000,-0.552332,-0.052360,0.000000
15.060000,-0.000075,-0.000038,0.000000,-0.552320,-0.052360,0.000000
15.070000,-0.000088,-0.000044,0.000000,-0.552306,-0.052360,0.000000
15.080000,-0.000101,-0.000050,0.000000,-0.552290,-0.052360,0.000000
15.090000,-0.000113,-0.000057,0.000000,-0.552271,-0.052360,0.000000
15.100000,-0.000126,-0.000063,0.000000,-0.552250,-0.052360,0.000000
15.110000,-0.000138,-0.000069,0.000000,-0.552227,-0.052360,0.000000
15.120000,-0.000151,-0.000075,0.000000,-0.552202,-0.052360,0.000000
15.130000,-0.000163,-0.000082,0.000000,-0.552175,-0.052360,0.000000
15.140000,-0.000176,-0.000088,0.000000,-0.552145,-0.052360,0.000000
15.150000,-0.000188,-0.000094,0.000000,-0.552113,-0.052360,0.000000
15.160000,-0.000201,-0.000100,0.000000,-0.552079,-0.052360,0.000000
15.170000,-0.000213,-0.000107,0.000000,-0.552043,-0.052360,0.000000
15.180000,-0.000226,-0.000113,0.000000,-0.552005,-0.052360,0.000000
15.190000,-0.000239,-0.000119,0.000000,-0.551964,-0.052360,0.000000
15.200000,-0.000251,-0.000126,0.000000,-0.551921,-0.052360,0.000000
15.210000,-0.000264,-0.000132,0.000000,-0.551876,-0.052360,0.000000
15.220000,-0.000276,-0.000138,0.000000,-0.551829,-0.052360,0.000000
15.230000,-0.000289,-0.000144,0.000000,-0.551780,-0.052360,0.000000
15.240000,-0.000301,-0.000151,0.000000,-0.551728,-0.052360,0.000000
15.250000,-0.000314,-0.000157,0.000000,-0.551675,-0.052360,0.000000
15.260000,-0.000326,-0.000163,0.000000,-0.551619,-0.052360,0.000000
15.270000,-0.000339,-0.000169,0.000000,-0.551561,-0.052360,0.000000
15.280000,-0.000351,-0.000176,0.000000,-0.551500,-0.052360,0.000000
15.290000,-0.000364,-0.000182,0.000000,-0.551438,-0.052360,0.000000
15.300000,-0.000376,-0.000188,0.000000,-0.551373,-0.052360,0.000000
15.310000,-0.000388,-0.000194,0.000000,-0.551306,-0.052360,0.000000
15.320000,-0.000401,-0.000200,0.000000,-0.551237,-0.052360,0.000000
15.330000,-0.000413,-0.000207,0.000000,-0.551166,-0.052360,0.000000
15.340000,-0.000426,-0.000213,0.000000,-0.551093,-0.052360,0.000000
15.350000,-0.000438,-0.000219,0.000000,-0.551017,-0.052360,0.000000
15.360000,-0.000451,-0.000225,0.000000,-0.550939,-0.052360,0.000000
15.370000,-0.000463,-0.000232,0.000000,-0.550859,-0.052360,0.000000
15.380000,-0.000476,-0.000238,0.000000,-0.550777,-0.052360,0.000000
15.390000,-0.000488,-0.000244,0.000000,-0.550693,-0.052360,0.000000
15.400000,-0.000500,-0.000250,0.000000,-0.550606,-0.052360,0.000000
15.410000,-0.000513,-0.000256,0.000000,-0.550518,-0.052360,0.000000
15.420000,-0.000525,-0.000263,0.000000,-0.550427,-0.052360,0.000000
15.430000,-0.000537,-0.000269,0.000000,-0.550334,-0.052360,0.000000
15.440000,-0.000550,-0.000275,0.000000,-0.550238,-0.052360,0.000000
15.450000,-0.000562,-0.000281,0.000000,-0.550141,-0.052360,0.000000
15.460000,-0.000574,-0.000287,0.000000,-0.550041,-0.052360,0.000000
15.470000,-0.000587,-0.000293,0.000000,-0.549939,-0.052360,0.000000
15.480000,-0.000599,-0.000300,0.000000,-0.549835,-0.052360,0.000000
15.490000,-0.000611,-0.000306,0.000000,-0.549729,-0.052360,0.000000
15.500000,-0.000624,-0.000312,0.000000,-0.549621,-0.052360,0.000000
15.510000,-0.000636,-0.000318,0.000000,-0.549510,-0.052360,0.000000
15.520000,-0.000648,-0.000324,0.000000,-0.549398,-0.052360,0.000000
15.530000,-0.000661,-0.000330,0.000000,-0.549283,-0.052360,0.000000
15.540000,-0.000673,-0.000336,0.000000,-0.549166,-0.052360,0.000000
15.550000,-0.000685,-0.000343,0.000000,-0.549046,-0.052360,0.000000
15.560000,-0.000697,-0.000349,0.000000,-0.548925,-0.052360,0.000000
15.570000,-0.000709,-0.000355,0.000000,-0.548801,-0.052360,0.000000
15.580000,-0.000722,-0.000361,0.000000,-0.548675,-0.052360,0.000000
15.590000,-0.000734,-0.000367,0.000000,-0.548547,-0.052360,0.000000
15.600000,-0.000746,-0.000373,0.000000,-0.548417,-0.052360,0.000000
15.610000,-0.000758,-0.000379,0.000000,-0.548285,-0.052360,0.000000
15.620000,-0.000770,-0.000385,0.000000,-0.548150,-0.052360,0.000000
15.630000,-0.000783,-0.000391,0.000000,-0.548014,-0.052360,0.000000
15.640000,-0.000795,-0.000397,0.000000,-0.547875,-0.052360,0.000000
15.650000,-0.000807,-0.000403,0.000000,-0.547734,-0.052360,0.000000
15.660000,-0.000819,-0.000409,0.000000,-0.547591,-0.052360,0.000000
15.670000,-0.000831,-0.000415,0.000000,-0.547445,-0.052360,0.000000
15.680000,-0.000843,-0.000422,0.000000,-0.547298,-0.052360,0.000000
15.690000,-0.000855,-0.000428,0.000000,-0.547148,-0.052360,0.000000
15.700000,-0.000867,-0.000434,0.000000,-0.546996,-0.052360,0.000000
15.710000,-0.000879,-0.000440,0.000000,-0.546842,-0.052360,0.000000
15.720000,-0.000891,-0.000446,0.000000,-0.546686,-0.052360,0.000000
15.730000,-0.000903,-0.000452,0.000000,-0.546527,-0.052360,0.000000
15.740000,-0.000915,-0.000458,0.000000,-0.546367,-0.052360,0.000000
15.750000,-0.000927,-0.000464,0.000000,-0.546204,-0.052360,0.000000
15.760000,-0.000939,-0.000469,0.000000,-0.546039,-0.052360,0.000000
15.770000,-0.000951,-0.000475,0.000000,-0.545872,-0.052360,0.000000
15.780000,-0.000963,-0.000481,0.000000,-0.545703,-0.052360,0.000000
15.790000,-0.000975,-0.000487,0.000000,-0.545531,-0.052360,0.000000
15.800000,-0.000987,-0.000493,0.000000,-0.545358,-0.052360,0.000000
15.810000,-0.000998,-0.000499,0.000000,-0.545182,-0.052360,0.000000
15.820000,-0.001010,-0.000505,0.000000,-0.545004,-0.052360,0.000000
15.830000,-0.001022,-0.000511,0.000000,-0.544824,-0.052360,0.000000
15.840000,-0.001034,-0.000517,0.000000,-0.544642,-0.052360,0.000000
15.850000,-0.001046,-0.000523,0.000000,-0.544458,-0.052360,0.000000
15.860000,-0.001057,-0.000529,0.000000,-0.544271,-0.052360,0.000000
15.870000,-0.001069,-0.000535,0.000000,-0.544082,-0.052360,0.000000
15.880000,-0.001081,-0.000540,0.000000,-0.543892,-0.052360,0.000000
15.890000,-0.001093,-0.000546,0.000000,-0.543699,-0.052360,0.000000
15.900000,-0.001104,-0.000552,0.000000,-0.543504,-0.052360,0.000000
15.910000,-0.001116,-0.000558,0.000000,-0.543306,-0.052360,0.000000
15.920000,-0.001128,-0.000564,0.000000,-0.543107,-0.052360,0.000000
15.930000,-0.001139,-0.000570,0.000000,-0.542905,-0.052360,0.000000
15.940000,-0.001151,-0.000575,0.000000,-0.542701,-0.052360,0.000000
15.950000,-0.001163,-0.000581,0.000000,-0.542495,-0.052360,0.000000
15.960000,-0.001174,-0.000587,0.000000,-0.542287,-0.052360,0.000000
15.970000,-0.001186,-0.000593,0.000000,-0.542077,-0.052360,0.000000
15.980000,-0.001197,-0.000599,0.000000,-0.541865,-0.052360,0.000000
15.990000,-0.001209,-0.000604,0.000000,-0.541650,-0.052360,0.000000
16.000000,-0.001220,-0.000610,0.000000,-0.541434,-0.052360,0.000000
16.010000,-0.001232,-0.000616,0.000000,-0.541215,-0.052360,0.000000
16.020000,-0.001243,-0.000622,0.000000,-0.540994,-0.052360,0.000000
16.030000,-0.001255,-0.000627,0.000000,-0.540771,-0.052360,0.000000
16.040000,-0.001266,-0.000633,0.000000,-0.540546,-0.052360,0.000000
16.050000,-0.001277,-0.000639,0.000000,-0.540318,-0.052360,0.000000
16.060000,-0.001289,-0.000644,0.000000,-0.540089,-0.052360,0.000000
16.070000,-0.001300,-0.000650,0.000000,-0.539857,-0.052360,0.000000
16.080000,-0.001311,-0.000656,0.000000,-0.539623,-0.052360,0.000000
16.090000,-0.001323,-0.000661,0.000000,-0.539387,-0.052360,0.000000
16.100000,-0.001334,-0.000667,0.000000,-0.539149,-0.052360,0.000000
16.110000,-0.001345,-0.000673,0.000000,-0.538909,-0.052360,0.000000
16.120000,-0.001356,-0.000678,0.000000,-0.538667,-0.052360,0.000000
16.130000,-0.001368,-0.000684,0.000000,-0.538422,-0.052360,0.000000
16.140000,-0.001379,-0.000689,0.000000,-0.538176,-0.052360,0.000000
16.150000,-0.001390,-0.000695,0.000000,-0.537927,-0.052360,0.000000
16.160000,-0.001401,-0.000701,0.000000,-0.537676,-0.052360,0.000000
16.170000,-0.001412,-0.000706,0.000000,-0.537423,-0.052360,0.000000
16.180000,-0.001423,-0.000712,0.000000,-0.537168,-0.052360,0.000000
16.190000,-0.001434,-0.000717,0.000000,-0.536911,-0.052360,0.000000
16.200000,-0.001445,-0.000723,0.000000,-0.536651,-0.052360,0.000000
16.210000,-0.001456,-0.000728,0.000000,-0.536390,-0.052360,0.000000
16.220000,-0.001467,-0.000734,0.000000,-0.536126,-0.052360,0.000000
16.230000,-0.001478,-0.000739,0.000000,-0.535861,-0.052360,0.000000
16.240000,-0.001489,-0.000745,0.000000,-0.535593,-0.052360,0.000000
16.250000,-0.001500,-0.000750,0.000000,-0.535323,-0.052360,0.000000
16.260000,-0.001511,-0.000755,0.000000,-0.535051,-0.052360,0.000000
16.270000,-0.001522,-0.000761,0.000000,-0.534776,-0.052360,0.000000
16.280000,-0.001533,-0.000766,0.000000,-0.534500,-0.052360,0.000000
16.290000,-0.001543,-0.000772,0.000000,-0.534222,-0.052360,0.000000
16.300000,-0.001554,-0.000777,0.000000,-0.533941,-0.052360,0.000000
16.310000,-0.001565,-0.000782,0.000000,-0.533658,-0.052360,0.000000
16.320000,-0.001576,-0.000788,0.000000,-0.533374,-0.052360,0.000000
16.330000,-0.001586,-0.000793,0.000000,-0.533087,-0.052360,0.000000
16.340000,-0.001597,-0.000798,0.000000,-0.532798,-0.052360,0.000000
16.350000,-0.001607,-0.000804,0.000000,-0.532507,-0.052360,0.000000
16.360000,-0.001618,-0.000809,0.000000,-0.532214,-0.052360,0.000000
16.370000,-0.001629,-0.000814,0.000000,-0.531918,-0.052360,0.000000
16.380000,-0.001639,-0.000820,0.000000,-0.531621,-0.052360,0.000000
16.390000,-0.001650,-0.000825,0.000000,-0.531321,-0.052360,0.000000
16.400000,-0.001660,-0.000830,0.000000,-0.531020,-0.052360,0.000000
16.410000,-0.001671,-0.000835,0.000000,-0.530716,-0.052360,0.000000
16.420000,-0.001681,-0.000841,0.000000,-0.530410,-0.052360,0.000000
16.430000,-0.001691,-0.000846,0.000000,-0.530102,-0.052360,0.000000
16.440000,-0.001702,-0.000851,0.000000,-0.529792,-0.052360,0.000000
16.450000,-0.001712,-0.000856,0.000000,-0.529480,-0.052360,0.000000
16.460000,-0.001722,-0.000861,0.000000,-0.529166,-0.052360,0.000000
16.470000,-0.001733,-0.000866,0.000000,-0.528850,-0.052360,0.000000
16.480000,-0.001743,-0.000871,0.000000,-0.528531,-0.052360,0.000000
16.490000,-0.001753,-0.000877,0.000000,-0.528211,-0.052360,0.000000
16.500000,-0.001763,-0.000882,0.000000,-0.527888,-0.052360,0.000000
16.510000,-0.001774,-0.000887,0.000000,-0.527563,-0.052360,0.000000
16.520000,-0.001784,-0.000892,0.000000,-0.527237,-0.052360,0.000000
16.530000,-0.001794,-0.000897,0.000000,-0.526908,-0.052360,0.000000
16.540000,-0.001804,-0.000902,0.000000,-0.526577,-0.052360,0.000000
16.550000,-0.001814,-0.000907,0.000000,-0.526244,-0.052360,0.000000
16.560000,-0.001824,-0.000912,0.000000,-0.525909,-0.052360,0.000000
16.570000,-0.001834,-0.000917,0.000000,-0.525572,-0.052360,0.000000
16.580000,-0.001844,-0.000922,0.000000,-0.525233,-0.052360,0.000000
16.590000,-0.001854,-0.000927,0.000000,-0.524891,-0.052360,0.000000
16.600000,-0.001863,-0.000932,0.000000,-0.524548,-0.052360,0.000000
16.610000,-0.001873,-0.000937,0.000000,-0.524203,-0.052360,0.000000
16.620000,-0.001883,-0.000942,0.000000,-0.523855,-0.052360,0.000000
16.630000,-0.001893,-0.000946,0.000000,-0.523506,-0.052360,0.000000
16.640000,-0.001903,-0.000951,0.000000,-0.523154,-0.052360,0.000000
16.650000,-0.001912,-0.000956,0.000000,-0.522800,-0.052360,0.000000
16.660000,-0.001922,-0.000961,0.000000,-0.522445,-0.052360,0.000000
16.670000,-0.001932,-0.000966,0.000000,-0.522087,-0.052360,0.000000
16.680000,-0.001941,-0.000971,0.000000,-0.521727,-0.052360,0.000000
16.690000,-0.001951,-0.000975,0.000000,-0.521365,-0.052360,0.000000
16.700000,-0.001960,-0.000980,0.000000,-0.521001,-0.052360,0.000000
16.710000,-0.001970,-0.000985,0.000000,-0.520635,-0.052360,0.000000
16.720000,-0.001979,-0.000990,0.000000,-0.520267,-0.052360,0.000000
16.730000,-0.001989,-0.000994,0.000000,-0.519897,-0.052360,0.000000
16.740000,-0.001998,-0.000999,0.000000,-0.519524,-0.052360,0.000000
16.750000,-0.002007,-0.001004,0.000000,-0.519150,-0.052360,0.000000
16.760000,-0.002017,-0.001008,0.000000,-0.518774,-0.052360,0.000000
16.770000,-0.002026,-0.001013,0.000000,-0.518395,-0.052360,0.000000
16.780000,-0.002035,-0.001018,0.000000,-0.518015,-0.052360,0.000000
16.790000,-0.002044,-0.001022,0.000000,-0.517633,-0.052360,0.000000
16.800000,-0.002054,-0.001027,0.000000,-0.517248,-0.052360,0.000000
16.810000,-0.002063,-0.001031,0.000000,-0.516862,-0.052360,0.000000
16.820000,-0.002072,-0.001036,0.000000,-0.516473,-0.052360,0.000000
16.830000,-0.002081,-0.001040,0.000000,-0.516082,-0.052360,0.000000
16.840000,-0.002090,-0.001045,0.000000,-0.515690,-0.052360,0.000000
16.850000,-0.002099,-0.001049,0.000000,-0.515295,-0.052360,0.000000
16.860000,-0.002108,-0.001054,0.000000,-0.514898,-0.052360,0.000000
16.870000,-0.002117,-0.001058,0.000000,-0.514500,-0.052360,0.000000
16.880000,-0.002126,-0.001063,0.000000,-0.514099,-0.052360,0.000000
16.890000,-0.002135,-0.001067,0.000000,-0.513696,-0.052360,0.000000
16.900000,-0.002143,-0.001072,0.000000,-0.513291,-0.052360,0.000000
16.910000,-0.002152,-0.001076,0.000000,-0.512885,-0.052360,0.000000
16.920000,-0.002161,-0.001080,0.000000,-0.512476,-0.052360,0.000000
16.930000,-0.002170,-0.001085,0.000000,-0.512065,-0.052360,0.000000
16.940000,-0.002178,-0.001089,0.000000,-0.511652,-0.052360,0.000000
16.950000,-0.002187,-0.001093,0.000000,-0.511237,-0.052360,0.000000
16.960000,-0.002195,-0.001098,0.000000,-0.510820,-0.052360,0.000000
16.970000,-0.002204,-0.001102,0.000000,-0.510401,-0.052360,0.000000
16.980000,-0.002213,-0.001106,0.000000,-0.509980,-0.052360,0.000000
16.990000,-0.002221,-0.001111,0.000000,-0.509558,-0.052360,0.000000
17.000000,-0.002229,-0.001115,0.000000,-0.509133,-0.052360,0.000000
17.010000,-0.002238,-0.001119,0.000000,-0.508706,-0.052360,0.000000
17.020000,-0.002246,-0.001123,0.000000,-0.508277,-0.052360,0.000000
17.030000,-0.002254,-0.001127,0.000000,-0.507846,-0.052360,0.000000
